LineID,InvoiceID,LineNumber,ItemCode,ItemDescription,Quantity,UnitOfMeasure,UnitPrice,LineAllowanceAmount,LineChargeAmount,LineExtensionAmount,TaxCategory,TaxRate,TaxAmount,ErrorScenarioCode
LINE-00008353,INV-2025-002989,3,ITM039,Synthetic Item 39,1.000,EA,1967.77,0.00,0.00,1967.77,S,5.00,98.39,
LINE-00008354,INV-2025-002990,1,ITM007,Maintenance Fee,1.000,EA,410.83,0.00,0.00,410.83,S,5.00,20.54,
LINE-00008355,INV-2025-002990,2,ITM001,Professional Services,29.000,EA,1505.88,0.00,0.00,43670.52,S,5.00,2183.53,
LINE-00008356,INV-2025-002990,3,ITM031,Synthetic Item 31,4.000,EA,1856.62,0.00,0.00,7426.48,S,5.00,371.32,
LINE-00008357,INV-2025-002991,1,ITM003,IT Support,2.000,EA,310.27,0.00,0.00,620.54,S,5.00,31.03,
LINE-00008358,INV-2025-002991,2,ITM006,Training Session,3.000,EA,223.77,0.00,0.00,671.31,S,5.00,33.57,
LINE-00008359,INV-2025-002992,1,ITM007,Maintenance Fee,1.000,EA,146.49,0.00,0.00,146.49,S,5.00,7.32,
LINE-00008360,INV-2025-002992,2,ITM008,Hardware Accessories,1.000,H87,489.57,0.00,0.00,489.57,S,5.00,24.48,
LINE-00008361,INV-2025-002992,3,ITM037,Synthetic Item 37,8.000,EA,18.72,0.00,0.00,149.76,S,5.00,7.49,
LINE-00008362,INV-2025-002993,1,ITM031,Synthetic Item 31,1.000,EA,1084.59,0.00,0.00,1084.59,S,5.00,54.23,
LINE-00008363,INV-2025-002993,2,ITM027,Packaging Fee,8.000,H87,87.22,0.00,0.00,697.76,S,5.00,34.89,
LINE-00008364,INV-2025-002993,3,ITM011,Export Documentation,6.000,EA,253.61,0.00,0.00,1521.66,S,5.00,76.08,
LINE-00008365,INV-2025-002993,4,ITM020,Hosting Fee,1.000,EA,256.87,0.00,0.00,256.87,S,5.00,12.84,
LINE-00008366,INV-2025-002993,5,ITM004,Software Subscription,3.000,EA,215.60,0.00,0.00,646.80,S,5.00,32.34,
LINE-00008367,INV-2025-002994,1,ITM010,Shipping and Handling,1.000,EA,25.72,0.00,0.00,25.72,S,5.00,1.29,
LINE-00008368,INV-2025-002994,2,ITM032,Synthetic Item 32,28.000,H87,3990.90,0.00,0.00,111745.20,S,5.00,5587.26,
LINE-00008369,INV-2025-002994,3,ITM009,Hardware Equipment,1.000,H87,2925.52,0.00,0.00,2925.52,S,5.00,146.28,
LINE-00008370,INV-2025-002995,1,ITM002,Consulting Hours,2.000,EA,1291.15,0.00,0.00,2582.30,S,5.00,129.12,
LINE-00008371,INV-2025-002996,1,ITM008,Hardware Accessories,2.000,H87,485.01,0.00,0.00,970.02,S,5.00,48.50,
LINE-00008372,INV-2025-002996,2,ITM037,Synthetic Item 37,50.000,EA,48.60,0.00,0.00,2430.00,S,5.00,121.50,
LINE-00008373,INV-2025-002996,3,ITM019,API Integration,14.000,EA,1684.40,0.00,0.00,23581.60,S,5.00,1179.08,
LINE-00008374,INV-2025-002996,4,ITM018,Data Processing,35.000,EA,384.74,0.00,0.00,13465.90,S,5.00,673.30,
LINE-00008375,INV-2025-002997,1,ITM033,Synthetic Item 33,1.000,EA,45.00,0.00,0.00,45.00,S,5.00,2.25,
LINE-00008376,INV-2025-002998,1,ITM002,Consulting Hours,1.000,EA,1108.39,0.00,0.00,1108.39,S,5.00,55.42,
LINE-00008377,INV-2025-002998,2,ITM011,Export Documentation,1.000,EA,480.40,0.00,0.00,480.40,Z,0.00,0.00,
LINE-00008378,INV-2025-002999,1,ITM015,Installation Service,37.000,EA,1532.50,0.00,0.00,56702.50,S,5.00,2835.13,
LINE-00008379,INV-2025-002999,2,ITM038,Synthetic Item 38,5.000,H87,484.32,0.00,0.00,2421.60,S,5.00,121.08,
LINE-00008380,INV-2025-002999,3,ITM003,IT Support,3.000,EA,307.18,0.00,0.00,921.54,S,5.00,46.08,
LINE-00008381,INV-2025-002999,4,ITM005,Cloud Services,44.000,EA,1822.46,0.00,0.00,80188.24,S,5.00,4009.41,
LINE-00008382,INV-2025-002999,5,ITM017,Licensing Fee,2.000,EA,751.51,0.00,0.00,1503.02,S,5.00,75.15,
LINE-00008383,INV-2025-002999,6,ITM023,Medical Service,41.000,EA,1888.52,0.00,0.00,77429.32,E,0.00,0.00,
LINE-00008384,INV-2025-002999,7,ITM015,Installation Service,16.000,EA,806.49,0.00,0.00,12903.84,S,5.00,645.19,
LINE-00008385,INV-2025-002999,8,ITM017,Licensing Fee,7.000,EA,966.97,0.00,0.00,6768.79,S,5.00,338.44,
LINE-00008386,INV-2025-003000,1,ITM010,Shipping and Handling,6.000,EA,45.16,0.00,0.00,270.96,S,5.00,13.55,
LINE-00008387,INV-2025-003000,2,ITM010,Shipping and Handling,86.000,EA,20.27,0.00,0.00,1743.22,S,5.00,87.16,
LINE-00008388,INV-2025-003000,3,ITM038,Synthetic Item 38,5.000,H87,310.44,0.00,0.00,1552.20,S,5.00,77.61,
LINE-00008389,INV-2025-003000,4,ITM039,Synthetic Item 39,1.000,EA,1122.02,0.00,0.00,1122.02,S,5.00,56.10,
LINE-00008390,INV-2025-003000,5,ITM031,Synthetic Item 31,6.000,EA,1973.84,0.00,0.00,11843.04,S,5.00,592.15,
LINE-00008391,INV-2025-003001,1,ITM025,Promotional Discount,1.000,H87,92.81,0.00,0.00,92.81,S,5.00,4.64,
LINE-00008392,INV-2025-003001,2,ITM035,Synthetic Item 35,1.000,EA,1954.44,0.00,0.00,1954.44,E,0.00,0.00,
LINE-00008393,INV-2025-003001,3,ITM026,Delivery Charge,1.000,H87,50.95,0.00,0.00,50.95,S,5.00,2.55,
LINE-00008394,INV-2025-003002,1,ITM024,Education Service,45.000,EA,243.74,0.00,0.00,10968.30,E,0.00,0.00,
LINE-00008395,INV-2025-003002,2,ITM040,Synthetic Item 40,43.000,H87,2009.67,0.00,0.00,86415.81,S,5.00,4320.79,
LINE-00008396,INV-2025-003003,1,ITM001,Professional Services,1.000,EA,977.54,0.00,0.00,977.54,S,5.00,48.88,
LINE-00008397,INV-2025-003003,2,ITM003,IT Support,1.000,EA,385.63,0.00,0.00,385.63,S,5.00,19.28,
LINE-00008398,INV-2025-003004,1,ITM022,Finance Charge,1.000,EA,234.75,0.00,0.00,234.75,E,0.00,0.00,
LINE-00008399,INV-2025-003004,2,ITM002,Consulting Hours,3.000,EA,650.65,0.00,0.00,1951.95,S,5.00,97.60,
LINE-00008400,INV-2025-003005,1,ITM010,Shipping and Handling,8.000,EA,97.33,0.00,0.00,778.64,S,5.00,38.93,
LINE-00008401,INV-2025-003005,2,ITM015,Installation Service,3.000,EA,1905.36,0.00,0.00,5716.08,S,5.00,285.80,
LINE-00008402,INV-2025-003006,1,ITM010,Shipping and Handling,1.000,EA,80.86,0.00,0.00,80.86,S,5.00,4.04,
LINE-00008403,INV-2025-003007,1,ITM004,Software Subscription,1.000,EA,371.09,0.00,0.00,371.09,S,5.00,18.55,
LINE-00008404,INV-2025-003007,2,ITM039,Synthetic Item 39,1.000,EA,925.17,0.00,0.00,925.17,S,5.00,46.26,
LINE-00008405,INV-2025-003007,3,ITM013,Export Goods,68.000,H87,4990.41,0.00,0.00,339347.88,S,5.00,16967.39,
LINE-00008406,INV-2025-003007,4,ITM003,IT Support,2.000,EA,210.35,0.00,0.00,420.70,S,5.00,21.04,
LINE-00008407,INV-2025-003007,5,ITM034,Synthetic Item 34,1.000,H87,237.40,0.00,0.00,237.40,S,5.00,11.87,
LINE-00008408,INV-2025-003008,1,ITM014,Warranty Extension,53.000,EA,101.87,0.00,0.00,5399.11,S,5.00,269.96,
LINE-00008409,INV-2025-003008,2,ITM006,Training Session,1.000,EA,432.81,0.00,0.00,432.81,S,5.00,21.64,
LINE-00008410,INV-2025-003008,3,ITM033,Synthetic Item 33,1.000,EA,58.24,0.00,0.00,58.24,S,5.00,2.91,
LINE-00008411,INV-2025-003008,4,ITM014,Warranty Extension,10.000,EA,126.88,0.00,0.00,1268.80,S,5.00,63.44,
LINE-00008412,INV-2025-003008,5,ITM018,Data Processing,5.000,EA,169.47,0.00,0.00,847.35,S,5.00,42.37,
LINE-00008413,INV-2025-003008,6,ITM014,Warranty Extension,8.000,EA,113.14,0.00,0.00,905.12,S,5.00,45.26,
LINE-00008414,INV-2025-003009,1,ITM031,Synthetic Item 31,1.000,EA,1128.47,0.00,0.00,1128.47,S,5.00,56.42,
LINE-00008415,INV-2025-003009,2,ITM007,Maintenance Fee,10.000,EA,468.03,0.00,0.00,4680.30,S,5.00,234.02,
LINE-00008416,INV-2025-003010,1,ITM006,Training Session,32.000,EA,482.55,0.00,86.39,15527.99,S,5.00,776.40,
LINE-00008417,INV-2025-003010,2,ITM004,Software Subscription,1.000,EA,420.90,0.00,2.35,423.25,S,5.00,21.16,
LINE-00008418,INV-2025-003010,3,ITM010,Shipping and Handling,1.000,EA,39.77,0.00,0.22,39.99,S,5.00,2.00,
LINE-00008419,INV-2025-003010,4,ITM027,Packaging Fee,1.000,H87,74.99,0.00,0.42,75.41,S,5.00,3.77,
LINE-00008420,INV-2025-003010,5,ITM016,Spare Parts,7.000,H87,376.81,0.00,14.76,2652.43,S,5.00,132.62,
LINE-00008421,INV-2025-003010,6,ITM009,Hardware Equipment,1.000,H87,2428.40,0.00,13.59,2441.99,S,5.00,122.10,
LINE-00008422,INV-2025-003010,7,ITM001,Professional Services,1.000,EA,1945.07,0.00,10.88,1955.95,S,5.00,97.80,
LINE-00008423,INV-2025-003010,8,ITM017,Licensing Fee,3.000,EA,636.63,0.00,10.69,1920.58,S,5.00,96.03,
LINE-00008424,INV-2025-003010,9,ITM026,Delivery Charge,2.000,H87,66.46,0.00,0.74,133.66,S,5.00,6.68,
LINE-00008425,INV-2025-003010,10,ITM027,Packaging Fee,4.000,H87,29.59,0.00,0.67,119.03,S,5.00,5.95,
LINE-00008426,INV-2025-003011,1,ITM017,Licensing Fee,7.000,EA,1384.56,0.00,0.00,9691.92,S,5.00,484.60,
LINE-00008427,INV-2025-003011,2,ITM028,Customs Handling,3.000,EA,986.72,0.00,0.00,2960.16,Z,0.00,0.00,
LINE-00008428,INV-2025-003012,1,ITM019,API Integration,1.000,EA,817.88,0.00,0.00,817.88,S,5.00,40.89,
LINE-00008429,INV-2025-003012,2,ITM032,Synthetic Item 32,3.000,H87,3499.51,0.00,0.00,10498.53,S,5.00,524.93,
LINE-00008430,INV-2025-003013,1,ITM030,Digital Service Export,1.000,EA,1601.91,0.00,0.00,1601.91,S,5.00,80.10,
LINE-00008431,INV-2025-003013,2,ITM017,Licensing Fee,4.000,EA,590.44,0.00,0.00,2361.76,S,5.00,118.09,
LINE-00008432,INV-2025-003013,3,ITM004,Software Subscription,41.000,EA,488.93,0.00,0.00,20046.13,S,5.00,1002.31,
LINE-00008433,INV-2025-003013,4,ITM032,Synthetic Item 32,9.000,H87,4097.40,0.00,0.00,36876.60,S,5.00,1843.83,
LINE-00008434,INV-2025-003013,5,ITM012,International Freight,1.000,EA,4315.78,0.00,0.00,4315.78,S,5.00,215.79,
LINE-00008435,INV-2025-003013,6,ITM027,Packaging Fee,1.000,H87,25.99,0.00,0.00,25.99,S,5.00,1.30,
LINE-00008436,INV-2025-003014,1,ITM009,Hardware Equipment,1.000,H87,2227.88,0.00,0.00,2227.88,S,5.00,111.39,
LINE-00008437,INV-2025-003014,2,ITM031,Synthetic Item 31,1.000,EA,1607.81,0.00,0.00,1607.81,S,5.00,80.39,
LINE-00008438,INV-2025-003014,3,ITM004,Software Subscription,9.000,EA,219.14,0.00,0.00,1972.26,S,5.00,98.61,
LINE-00008439,INV-2025-003014,4,ITM016,Spare Parts,1.000,H87,444.37,0.00,0.00,444.37,S,5.00,22.22,
LINE-00008440,INV-2025-003014,5,ITM020,Hosting Fee,3.000,EA,195.59,0.00,0.00,586.77,S,5.00,29.34,
LINE-00008441,INV-2025-003014,6,ITM027,Packaging Fee,27.000,H87,44.14,0.00,0.00,1191.78,S,5.00,59.59,
LINE-00008442,INV-2025-003015,1,ITM039,Synthetic Item 39,1.000,EA,1984.36,119.06,0.00,1865.30,S,5.00,93.27,
LINE-00008443,INV-2025-003015,2,ITM036,Synthetic Item 36,1.000,H87,2661.38,159.68,0.00,2501.70,S,5.00,125.09,
LINE-00008444,INV-2025-003016,1,ITM026,Delivery Charge,1.000,H87,90.01,1.80,0.00,88.21,S,5.00,4.41,
LINE-00008445,INV-2025-003017,1,ITM033,Synthetic Item 33,1.000,EA,72.10,0.00,48.38,120.48,S,5.00,6.02,
LINE-00008446,INV-2025-003017,2,ITM038,Synthetic Item 38,1.000,H87,153.95,0.00,103.30,257.25,S,5.00,12.86,
LINE-00008447,INV-2025-003018,1,ITM015,Installation Service,1.000,EA,1529.47,0.00,0.00,1529.47,S,5.00,76.47,
LINE-00008448,INV-2025-003019,1,ITM016,Spare Parts,34.000,H87,104.46,0.00,0.00,3551.64,S,5.00,177.58,
LINE-00008449,INV-2025-003020,1,ITM030,Digital Service Export,3.000,EA,750.29,0.00,0.00,2250.87,Z,0.00,0.00,
LINE-00008450,INV-2025-003021,1,ITM019,API Integration,1.000,EA,1333.93,0.00,0.00,1333.93,S,5.00,66.70,
LINE-00008451,INV-2025-003021,2,ITM036,Synthetic Item 36,1.000,H87,4246.26,0.00,0.00,4246.26,S,5.00,212.31,
LINE-00008452,INV-2025-003022,1,ITM038,Synthetic Item 38,1.000,H87,161.05,0.00,0.00,161.05,S,5.00,8.05,
LINE-00008453,INV-2025-003022,2,ITM036,Synthetic Item 36,1.000,H87,4122.72,0.00,0.00,4122.72,S,5.00,206.14,
LINE-00008454,INV-2025-003023,1,ITM001,Professional Services,1.000,EA,588.49,0.00,0.00,588.49,S,5.00,29.42,
LINE-00008455,INV-2025-003023,2,ITM038,Synthetic Item 38,3.000,H87,191.46,0.00,0.00,574.38,S,5.00,28.72,
LINE-00008456,INV-2025-003024,1,ITM014,Warranty Extension,4.000,EA,402.99,0.00,0.00,1611.96,S,5.00,80.60,
LINE-00008457,INV-2025-003024,2,ITM002,Consulting Hours,2.000,EA,1524.13,0.00,0.00,3048.26,S,5.00,152.41,
LINE-00008458,INV-2025-003024,3,ITM001,Professional Services,99.000,EA,1292.98,0.00,0.00,128005.02,S,5.00,6400.25,
LINE-00008459,INV-2025-003025,1,ITM002,Consulting Hours,1.000,EA,936.96,0.00,0.00,936.96,S,5.00,46.85,
LINE-00008460,INV-2025-003025,2,ITM003,IT Support,1.000,EA,366.01,0.00,0.00,366.01,S,5.00,18.30,
LINE-00008461,INV-2025-003025,3,ITM014,Warranty Extension,79.000,EA,275.50,0.00,0.00,21764.50,S,5.00,1088.23,
LINE-00008462,INV-2025-003025,4,ITM038,Synthetic Item 38,1.000,H87,289.47,0.00,0.00,289.47,S,5.00,14.47,
LINE-00008463,INV-2025-003025,5,ITM003,IT Support,8.000,EA,333.99,0.00,0.00,2671.92,S,5.00,133.60,
LINE-00008464,INV-2025-003025,6,ITM039,Synthetic Item 39,1.000,EA,1995.34,0.00,0.00,1995.34,S,5.00,99.77,
LINE-00008465,INV-2025-003026,1,ITM023,Medical Service,1.000,EA,1187.11,0.00,0.00,1187.11,E,0.00,0.00,
LINE-00008466,INV-2025-003026,2,ITM023,Medical Service,28.000,EA,1077.33,0.00,0.00,30165.24,E,0.00,0.00,
LINE-00008467,INV-2025-003027,1,ITM024,Education Service,1.000,EA,187.14,0.00,0.00,187.14,E,0.00,0.00,
LINE-00008468,INV-2025-003028,1,ITM006,Training Session,3.000,EA,414.03,86.95,0.00,1155.14,S,5.00,57.76,
LINE-00008469,INV-2025-003029,1,ITM031,Synthetic Item 31,12.000,EA,1835.35,0.00,0.00,22024.20,S,5.00,1101.21,
LINE-00008470,INV-2025-003029,2,ITM010,Shipping and Handling,2.000,EA,34.78,0.00,0.00,69.56,S,5.00,3.48,
LINE-00008471,INV-2025-003030,1,ITM006,Training Session,2.000,EA,380.40,0.00,0.00,760.80,S,5.00,38.04,
LINE-00008472,INV-2025-003030,2,ITM009,Hardware Equipment,28.000,H87,4992.75,0.00,0.00,139797.00,S,5.00,6989.85,
LINE-00008473,INV-2025-003030,3,ITM035,Synthetic Item 35,32.000,EA,1807.36,0.00,0.00,57835.52,E,0.00,0.00,
LINE-00008474,INV-2025-003030,4,ITM026,Delivery Charge,84.000,H87,44.43,0.00,0.00,3732.12,S,5.00,186.61,
LINE-00008475,INV-2025-003031,1,ITM015,Installation Service,5.000,EA,873.19,0.00,0.00,4365.95,S,5.00,218.30,
LINE-00008476,INV-2025-003031,2,ITM037,Synthetic Item 37,6.000,EA,86.40,0.00,0.00,518.40,S,5.00,25.92,
LINE-00008477,INV-2025-003032,1,ITM001,Professional Services,6.000,EA,1821.91,0.00,0.00,10931.46,S,5.00,546.57,
LINE-00008478,INV-2025-003032,2,ITM009,Hardware Equipment,6.000,H87,2232.38,0.00,0.00,13394.28,S,5.00,669.71,
LINE-00008479,INV-2025-003033,1,ITM031,Synthetic Item 31,9.000,EA,1971.83,0.00,0.00,17746.47,S,5.00,887.32,
LINE-00008480,INV-2025-003034,1,ITM040,Synthetic Item 40,15.000,H87,3867.80,0.00,0.00,58017.00,S,5.00,2900.85,
LINE-00008481,INV-2025-003034,2,ITM023,Medical Service,3.000,EA,1360.10,0.00,0.00,4080.30,E,0.00,0.00,
LINE-00008482,INV-2025-003034,3,ITM017,Licensing Fee,1.000,EA,1570.27,0.00,0.00,1570.27,S,5.00,78.51,
LINE-00008483,INV-2025-003035,1,ITM036,Synthetic Item 36,23.000,H87,4589.63,0.00,0.00,105561.49,S,5.00,5278.07,
LINE-00008484,INV-2025-003036,1,ITM016,Spare Parts,1.000,H87,480.18,0.00,0.00,480.18,S,5.00,24.01,
LINE-00008485,INV-2025-003036,2,ITM033,Synthetic Item 33,1.000,EA,23.56,0.00,0.00,23.56,S,5.00,1.18,
LINE-00008486,INV-2025-003036,3,ITM036,Synthetic Item 36,1.000,H87,3396.32,0.00,0.00,3396.32,S,5.00,169.82,
LINE-00008487,INV-2025-003036,4,ITM017,Licensing Fee,2.000,EA,1267.75,0.00,0.00,2535.50,S,5.00,126.78,
LINE-00008488,INV-2025-003036,5,ITM017,Licensing Fee,1.000,EA,859.43,0.00,0.00,859.43,S,5.00,42.97,
LINE-00008489,INV-2025-003036,6,ITM037,Synthetic Item 37,6.000,EA,76.82,0.00,0.00,460.92,S,5.00,23.05,
LINE-00008490,INV-2025-003037,1,ITM021,Insurance Fee,22.000,EA,426.45,0.00,0.00,9381.90,E,0.00,0.00,
LINE-00008491,INV-2025-003038,1,ITM016,Spare Parts,8.000,H87,207.70,0.00,0.00,1661.60,S,5.00,83.08,
LINE-00008492,INV-2025-003038,2,ITM036,Synthetic Item 36,7.000,H87,4038.64,0.00,0.00,28270.48,S,5.00,1413.52,
LINE-00008493,INV-2025-003038,3,ITM020,Hosting Fee,1.000,EA,475.83,0.00,0.00,475.83,S,5.00,23.79,
LINE-00008494,INV-2025-003038,4,ITM008,Hardware Accessories,1.000,H87,251.21,0.00,0.00,251.21,S,5.00,12.56,
LINE-00008495,INV-2025-003039,1,ITM032,Synthetic Item 32,1.000,H87,4733.86,0.00,0.00,4733.86,S,5.00,236.69,
LINE-00008496,INV-2025-003039,2,ITM001,Professional Services,3.000,EA,554.86,0.00,0.00,1664.58,S,5.00,83.23,
LINE-00008497,INV-2025-003039,3,ITM020,Hosting Fee,1.000,EA,242.54,0.00,0.00,242.54,S,5.00,12.13,
LINE-00008498,INV-2025-003039,4,ITM001,Professional Services,1.000,EA,623.38,0.00,0.00,623.38,S,5.00,31.17,
LINE-00008499,INV-2025-003039,5,ITM016,Spare Parts,49.000,H87,402.46,0.00,0.00,19720.54,S,5.00,986.03,
LINE-00008500,INV-2025-003039,6,ITM033,Synthetic Item 33,18.000,EA,17.02,0.00,0.00,306.36,S,5.00,15.32,
LINE-00008501,INV-2025-003040,1,ITM008,Hardware Accessories,1.000,H87,412.01,0.00,0.00,412.01,S,5.00,20.60,
LINE-00008502,INV-2025-003041,1,ITM020,Hosting Fee,8.000,EA,182.55,0.00,0.00,1460.40,S,5.00,73.02,
LINE-00008503,INV-2025-003042,1,ITM006,Training Session,7.000,EA,367.29,0.00,0.00,2571.03,S,5.00,128.55,
LINE-00008504,INV-2025-003043,1,ITM004,Software Subscription,9.000,EA,343.19,0.00,0.00,3088.71,S,5.00,154.44,
LINE-00008505,INV-2025-003043,2,ITM007,Maintenance Fee,1.000,EA,330.02,0.00,0.00,330.02,S,5.00,16.50,
LINE-00008506,INV-2025-003043,3,ITM040,Synthetic Item 40,10.000,H87,3538.64,0.00,0.00,35386.40,S,5.00,1769.32,
LINE-00008507,INV-2025-003043,4,ITM015,Installation Service,1.000,EA,1137.24,0.00,0.00,1137.24,S,5.00,56.86,
LINE-00008508,INV-2025-003044,1,ITM004,Software Subscription,1.000,EA,272.55,0.00,0.00,272.55,S,5.00,13.63,
LINE-00008509,INV-2025-003045,1,ITM031,Synthetic Item 31,3.000,EA,702.42,0.00,0.00,2107.26,S,5.00,105.36,
LINE-00008510,INV-2025-003045,2,ITM025,Promotional Discount,1.000,H87,69.58,0.00,0.00,69.58,S,5.00,3.48,
LINE-00008511,INV-2025-003045,3,ITM039,Synthetic Item 39,68.000,EA,1896.43,0.00,0.00,128957.24,S,5.00,6447.86,
LINE-00008512,INV-2025-003045,4,ITM036,Synthetic Item 36,5.000,H87,4436.79,0.00,0.00,22183.95,S,5.00,1109.20,
LINE-00008513,INV-2025-003046,1,ITM028,Customs Handling,1.000,EA,910.51,0.00,0.00,910.51,Z,0.00,0.00,
LINE-00008514,INV-2025-003047,1,ITM020,Hosting Fee,3.000,EA,118.79,0.00,0.00,356.37,S,5.00,17.82,
LINE-00008515,INV-2025-003047,2,ITM017,Licensing Fee,9.000,EA,941.65,0.00,0.00,8474.85,S,5.00,423.74,
LINE-00008516,INV-2025-003048,1,ITM008,Hardware Accessories,1.000,H87,260.63,0.00,0.00,260.63,S,5.00,13.03,
LINE-00008517,INV-2025-003049,1,ITM027,Packaging Fee,19.000,H87,84.44,0.00,0.00,1604.36,S,5.00,80.22,
LINE-00008518,INV-2025-003049,2,ITM012,International Freight,19.000,EA,2656.94,0.00,0.00,50481.86,S,5.00,2524.09,
LINE-00008519,INV-2025-003049,3,ITM008,Hardware Accessories,16.000,H87,417.67,0.00,0.00,6682.72,S,5.00,334.14,
LINE-00008520,INV-2025-003049,4,ITM039,Synthetic Item 39,3.000,EA,509.29,0.00,0.00,1527.87,S,5.00,76.39,
LINE-00008521,INV-2025-003049,5,ITM004,Software Subscription,1.000,EA,119.54,0.00,0.00,119.54,S,5.00,5.98,
LINE-00008522,INV-2025-003049,6,ITM028,Customs Handling,3.000,EA,1822.78,0.00,0.00,5468.34,S,5.00,273.42,
LINE-00008523,INV-2025-003049,7,ITM015,Installation Service,1.000,EA,1798.67,0.00,0.00,1798.67,S,5.00,89.93,
LINE-00008524,INV-2025-003049,8,ITM034,Synthetic Item 34,7.000,H87,392.94,0.00,0.00,2750.58,S,5.00,137.53,
LINE-00008525,INV-2025-003050,1,ITM036,Synthetic Item 36,3.000,H87,2370.85,0.00,0.00,7112.55,S,5.00,355.63,
LINE-00008526,INV-2025-003051,1,ITM038,Synthetic Item 38,1.000,H87,374.14,0.00,0.00,374.14,S,5.00,18.71,
LINE-00008527,INV-2025-003051,2,ITM001,Professional Services,2.000,EA,1797.24,0.00,0.00,3594.48,S,5.00,179.72,
LINE-00008528,INV-2025-000001,1,ITM018,Data Processing,41.000,EA,236.53,0.00,0.00,9697.73,S,5.00,484.89,ERR08_DUPLICATE_INVOICE_ID
LINE-00008529,INV-2025-003053,1,ITM015,Installation Service,2.000,EA,548.13,0.00,0.00,1096.26,S,5.00,54.81,
LINE-00008530,INV-2025-003053,2,ITM039,Synthetic Item 39,8.000,EA,1982.03,0.00,0.00,15856.24,S,5.00,792.81,
LINE-00008531,INV-2025-003053,3,ITM002,Consulting Hours,2.000,EA,713.72,0.00,0.00,1427.44,S,5.00,71.37,
LINE-00008532,INV-2025-003054,1,ITM014,Warranty Extension,38.000,EA,338.28,0.00,0.00,12854.64,S,5.00,642.73,
LINE-00008533,INV-2025-003055,1,ITM014,Warranty Extension,3.000,EA,276.55,0.00,0.00,829.65,S,5.00,41.48,
LINE-00008534,INV-2025-003056,1,ITM014,Warranty Extension,3.000,EA,479.78,0.00,0.00,1439.34,S,5.00,71.97,
LINE-00008535,INV-2025-003057,1,ITM038,Synthetic Item 38,3.000,H87,485.60,0.00,0.00,1456.80,S,5.00,72.84,
LINE-00008536,INV-2025-003058,1,ITM007,Maintenance Fee,4.000,EA,389.42,0.00,0.00,1557.68,S,5.00,77.88,
LINE-00008537,INV-2025-003058,2,ITM015,Installation Service,1.000,EA,690.85,0.00,0.00,690.85,S,5.00,34.54,
LINE-00008538,INV-2025-003058,3,ITM036,Synthetic Item 36,1.000,H87,2532.51,0.00,0.00,2532.51,S,5.00,126.63,
LINE-00008539,INV-2025-003058,4,ITM034,Synthetic Item 34,1.000,H87,215.15,0.00,0.00,215.15,S,5.00,10.76,
LINE-00008540,INV-2025-003058,5,ITM014,Warranty Extension,1.000,EA,128.70,0.00,0.00,128.70,S,5.00,6.44,
LINE-00008541,INV-2025-003058,6,ITM003,IT Support,3.000,EA,230.12,0.00,0.00,690.36,S,5.00,34.52,
LINE-00008542,INV-2025-003058,7,ITM034,Synthetic Item 34,11.000,H87,361.80,0.00,0.00,3979.80,S,5.00,198.99,
LINE-00008543,INV-2025-003058,8,ITM038,Synthetic Item 38,1.000,H87,284.71,0.00,0.00,284.71,S,5.00,14.24,
LINE-00008544,INV-2025-003059,1,ITM016,Spare Parts,1.000,H87,139.26,0.00,0.00,139.26,S,5.00,6.96,
LINE-00008545,INV-2025-003060,1,ITM008,Hardware Accessories,7.000,H87,370.55,0.00,0.00,2593.85,S,5.00,129.69,
LINE-00008546,INV-2025-003060,2,ITM020,Hosting Fee,3.000,EA,481.11,0.00,0.00,1443.33,S,5.00,72.17,
LINE-00008547,INV-2025-003061,1,ITM037,Synthetic Item 37,1.000,EA,57.88,0.00,0.00,57.88,S,5.00,2.89,
LINE-00008548,INV-2025-003062,1,ITM036,Synthetic Item 36,1.000,H87,3959.78,0.00,0.00,3959.78,S,5.00,197.99,
LINE-00008549,INV-2025-003063,1,ITM038,Synthetic Item 38,4.000,H87,236.81,0.00,0.00,947.24,S,5.00,47.36,
LINE-00008550,INV-2025-003064,1,ITM025,Promotional Discount,40.000,H87,33.73,13.49,0.00,1335.71,S,5.00,66.79,
LINE-00008551,INV-2025-003065,1,ITM039,Synthetic Item 39,3.000,EA,1362.63,0.00,0.00,4087.89,S,5.00,204.39,
LINE-00008552,INV-2025-003065,2,ITM014,Warranty Extension,6.000,EA,320.55,0.00,0.00,1923.30,S,5.00,96.17,
LINE-00008553,INV-2025-003065,3,ITM015,Installation Service,3.000,EA,1618.16,0.00,0.00,4854.48,S,5.00,242.72,
LINE-00008554,INV-2025-003066,1,ITM003,IT Support,96.000,EA,466.43,0.00,0.00,44777.28,S,5.00,2238.86,
LINE-00008555,INV-2025-003066,2,ITM033,Synthetic Item 33,2.000,EA,57.56,0.00,0.00,115.12,S,5.00,5.76,
LINE-00008556,INV-2025-003066,3,ITM019,API Integration,45.000,EA,1684.61,0.00,0.00,75807.45,S,5.00,3790.37,
LINE-00008557,INV-2025-003067,1,ITM038,Synthetic Item 38,3.000,H87,111.67,0.00,0.00,335.01,S,5.00,16.75,
LINE-00008558,INV-2025-003068,1,ITM012,International Freight,7.000,EA,2958.34,0.00,0.00,20708.38,S,5.00,1035.42,
