InvoiceID,InvoiceTypeCode,InvoiceStatus,IssueDate,DueDate,CurrencyCode,SellerID,SellerTRN,BuyerID,BuyerTRN,BuyerCountry,PaymentTermCode,OriginalInvoiceID,TaxExclusiveAmount,TaxAmount,TaxInclusiveAmount,PayableAmount,ErrorScenarioCode
INV-2025-002368,380,ISSUED,2025-12-08,2026-01-07,AED,SELLER-001,100987654321000,CUST000048,200000000000048,AE,NET30,,106641.78,5332.09,111973.87,111973.87,
INV-2025-002369,380,ISSUED,2025-03-08,2025-03-15,AED,SELLER-001,100987654321000,CUST000027,200000000000027,AE,NET7,,175517.30,8775.87,184293.17,184293.17,
INV-2025-002370,380,ISSUED,2025-01-28,2025-01-28,AED,SELLER-001,100987654321000,CUST000197,200000000000197,AE,IMMED,,38303.04,1915.15,40218.19,40218.19,
INV-2025-002371,380,ISSUED,2025-11-24,2025-12-01,AED,SELLER-001,100987654321000,CUST000185,200000000000185,AE,NET7,,144.33,7.22,151.55,151.55,
INV-2025-002372,380,ISSUED,2025-04-09,2025-04-16,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET7,,79551.82,3938.28,83490.10,83490.10,
INV-2025-002373,380,ISSUED,2025-12-31,2025-12-31,AED,SELLER-001,100987654321000,CUST000232,,OM,IMMED,,8055.63,25.22,8080.85,8080.85,
INV-2025-002374,380,ISSUED,2025-02-27,2025-03-14,AED,SELLER-001,100987654321000,CUST000134,200000000000134,AE,NET15,,1696.36,50.53,1746.89,1746.89,
INV-2025-002375,380,ISSUED,2025-01-22,2025-01-29,AED,SELLER-001,100987654321000,CUST000117,200000000000117,AE,NET7,,138.71,6.94,145.65,145.65,
INV-2025-002376,380,ISSUED,2025-10-06,2025-11-05,AED,SELLER-001,100987654321000,CUST000179,200000000000179,AE,NET30,,4073.18,203.66,4276.84,4276.84,
INV-2025-002377,380,ISSUED,2025-10-27,2025-11-03,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET7,,17133.86,856.69,17990.55,17990.55,
INV-2025-002378,380,ISSUED,2025-03-17,2025-03-17,AED,SELLER-001,100987654321000,CUST000026,200000000000026,AE,IMMED,,5245.50,262.28,5507.78,5507.78,
INV-2025-002379,380,ISSUED,2025-01-17,2025-02-16,AED,SELLER-001,100987654321000,CUST000219,,SA,NET30,,146633.18,6995.64,153628.82,153628.82,
INV-2025-002380,380,ISSUED,2025-11-05,2025-12-05,AED,SELLER-001,100987654321000,CUST000099,200000000000099,AE,NET30,,52737.50,2600.22,55337.72,55337.72,
INV-2025-002381,380,ISSUED,2025-09-20,2025-09-27,AED,SELLER-001,100987654321000,CUST000046,200000000000046,AE,NET7,,22566.82,982.52,23549.34,23549.34,
INV-2025-002382,380,ISSUED,2025-05-13,2025-05-13,AED,SELLER-001,100987654321000,CUST000057,200000000000057,AE,IMMED,,57713.47,2323.94,60037.41,60037.41,
INV-2025-002383,380,ISSUED,2025-12-23,2025-12-23,AED,SELLER-001,100987654321000,CUST000199,200000000000199,AE,IMMED,,152.08,7.60,159.68,159.68,
INV-2025-002384,380,ISSUED,2025-11-27,2025-12-12,AED,SELLER-001,100987654321000,CUST000032,200000000000032,AE,NET15,,1283.29,64.16,1347.45,1347.45,
INV-2025-002385,380,ISSUED,2025-01-13,2025-01-20,AED,SELLER-001,100987654321000,CUST000031,200000000000031,AE,NET7,,5576.73,278.84,5855.57,5855.57,
INV-2025-002386,380,ISSUED,2025-07-23,2025-08-07,AED,SELLER-001,100987654321000,CUST000046,200000000000046,AE,NET15,,553.43,27.67,581.10,581.10,
INV-2025-002387,380,ISSUED,2025-06-11,2025-06-26,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,NET15,,14430.06,721.50,15151.56,15151.56,
INV-2025-002388,380,ISSUED,2025-03-18,2025-03-25,AED,SELLER-001,100987654321000,CUST000245,,BH,NET7,,24727.60,1236.38,25963.98,25963.98,
INV-2025-002389,380,ISSUED,2025-10-30,2025-11-29,AED,SELLER-001,100987654321000,CUST000045,200000000000045,AE,NET30,,1695.33,84.77,1780.10,1780.10,
INV-2025-002390,380,ISSUED,2025-12-20,2026-01-04,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,NET15,,978.93,48.95,1027.88,1027.88,
INV-2025-002391,380,ISSUED,2025-04-08,2025-04-23,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET15,,8631.87,348.58,8980.45,8980.45,
INV-2025-002392,380,ISSUED,2025-01-07,2025-01-22,AED,SELLER-001,100987654321000,CUST000046,200000000000046,AE,NET15,,50015.21,2500.76,52515.97,52515.97,
INV-2025-002393,380,ISSUED,2025-03-06,2025-03-13,AED,SELLER-001,100987654321000,CUST000177,200000000000177,AE,NET7,,44997.02,2249.85,47246.87,47246.87,
INV-2025-002394,380,ISSUED,2025-12-09,2026-01-08,AED,SELLER-001,100987654321000,CUST000177,200000000000177,AE,NET30,,19789.04,989.46,20778.50,20778.50,
INV-2025-002395,380,ISSUED,2025-12-07,2025-12-14,AED,SELLER-001,100987654321000,CUST000002,200000000000002,AE,NET7,,1208.58,60.43,1269.01,1269.01,
INV-2025-002396,380,ISSUED,2025-09-04,2025-09-19,AED,SELLER-001,100987654321000,CUST000173,200000000000173,AE,NET15,,1123.04,56.15,1179.19,1179.19,
INV-2025-002397,380,ISSUED,2025-03-25,2025-04-24,AED,SELLER-001,100987654321000,CUST000044,200000000000044,AE,NET30,,725.02,36.25,761.27,761.27,
INV-2025-002398,380,ISSUED,2025-06-12,2025-07-12,AED,SELLER-001,100987654321000,CUST000107,200000000000107,AE,NET30,,3274.62,163.73,3438.35,3438.35,
INV-2025-002399,380,ISSUED,2025-02-07,2025-02-14,AED,SELLER-001,100987654321000,CUST000124,200000000000124,AE,NET7,,74965.66,1633.11,76598.77,76598.77,
INV-2025-002400,380,ISSUED,2025-01-24,2025-02-23,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,NET30,,23182.83,533.88,23716.71,23716.71,
INV-2025-002401,380,ISSUED,2025-03-26,2025-04-02,AED,SELLER-001,100987654321000,CUST000048,200000000000048,AE,NET7,,19134.59,956.73,20091.32,20091.32,
INV-2025-002402,380,ISSUED,2025-09-25,2025-09-25,AED,SELLER-001,100987654321000,CUST000045,200000000000045,AE,IMMED,,381.96,19.10,401.06,401.06,
INV-2025-002403,380,ISSUED,2025-02-04,2025-02-19,AED,SELLER-001,100987654321000,CUST000168,200000000000168,AE,NET15,,2956.90,90.81,3047.71,3047.71,
INV-2025-002404,380,ISSUED,2025-05-15,2025-06-14,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET30,,543.28,27.16,570.44,570.44,
INV-2025-002405,380,ISSUED,2025-04-23,2025-05-08,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET15,,174436.47,8721.83,183158.30,183158.30,
INV-2025-002406,380,ISSUED,2025-08-12,2025-08-27,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET15,,810.49,40.53,851.02,851.02,
INV-2025-002407,380,ISSUED,2025-04-14,2025-04-21,AED,SELLER-001,100987654321000,CUST000009,200000000000009,AE,NET7,,10940.24,547.01,11487.25,11487.25,
INV-2025-002408,380,ISSUED,2025-06-25,2025-06-25,AED,SELLER-001,100987654321000,CUST000095,200000000000095,AE,IMMED,,2544.30,127.22,2671.52,2671.52,
INV-2025-002409,380,ISSUED,2025-10-01,2025-10-31,AED,SELLER-001,100987654321000,CUST000008,200000000000008,AE,NET30,,7637.89,381.90,8019.79,8019.79,
INV-2025-002410,380,ISSUED,2025-06-30,2025-07-15,AED,SELLER-001,100987654321000,CUST000032,200000000000032,AE,NET15,,1946.84,97.34,2044.18,2044.18,
INV-2025-002411,380,ISSUED,2025-07-03,2025-07-03,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,IMMED,,80025.33,4001.28,84026.61,84026.61,
INV-2025-002412,380,ISSUED,2025-05-18,2025-06-17,AED,SELLER-001,100987654321000,CUST000042,200000000000042,AE,NET30,,25742.08,1287.10,27029.18,27029.18,
INV-2025-002413,380,ISSUED,2025-04-08,2025-04-15,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,NET7,,9900.69,8.89,9909.58,9909.58,
INV-2025-002414,380,ISSUED,2025-01-09,2025-01-16,AED,SELLER-001,100987654321000,CUST000054,200000000000054,AE,NET7,,4274.80,213.74,4488.54,4488.54,
INV-2025-002415,380,ISSUED,2025-07-25,2025-08-01,AED,SELLER-001,100987654321000,CUST000003,200000000000003,AE,NET7,,207894.49,10394.72,218289.21,218289.21,
INV-2025-002416,380,ISSUED,2025-07-07,2025-07-22,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET15,,1716.26,85.82,1802.08,1802.08,
INV-2025-002417,380,ISSUED,2025-03-25,2025-04-01,AED,SELLER-001,100987654321000,CUST000233,,BH,NET7,,1395.11,69.76,1464.87,1464.87,
INV-2025-002418,380,ISSUED,2025-04-09,2025-04-24,AED,SELLER-001,100987654321000,CUST000023,200000000000023,AE,NET15,,7739.96,387.00,8126.96,8126.96,
INV-2025-002419,380,ISSUED,2025-06-18,2025-07-18,AED,SELLER-001,100987654321000,CUST000001,200000000000001,AE,NET30,,11444.94,572.25,12017.19,12017.19,
INV-2025-000001,380,ISSUED,2025-05-28,2025-06-04,AED,SELLER-001,100987654321000,CUST000173,200000000000173,AE,NET7,,220.03,11.00,231.03,231.03,ERR08_DUPLICATE_INVOICE_ID
INV-2025-002421,380,ISSUED,2025-09-22,2025-10-22,AED,SELLER-001,100987654321000,CUST000003,200000000000003,AE,NET30,,6777.84,338.89,7116.73,7116.73,
INV-2025-002422,380,ISSUED,2025-04-11,2025-04-11,AED,SELLER-001,100987654321000,CUST000205,200000000000205,AE,IMMED,,635.38,31.77,667.15,667.15,
INV-2025-002423,380,ISSUED,2025-05-13,2025-06-12,AED,SELLER-001,100987654321000,CUST000010,200000000000010,AE,NET30,,216696.73,10834.84,227531.57,227531.57,
INV-2025-002424,380,ISSUED,2025-04-08,2025-05-08,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET30,,55142.07,2757.11,57899.18,57899.18,
INV-2025-002425,380,ISSUED,2025-01-08,2025-01-23,AED,SELLER-001,100987654321000,CUST000175,200000000000175,AE,NET15,,1118.94,55.95,1174.89,1174.89,
INV-2025-002426,380,ISSUED,2025-03-05,2025-03-12,AED,SELLER-001,100987654321000,CUST000023,200000000000023,AE,NET7,,7582.56,379.13,7961.69,7961.69,
INV-2025-002427,380,ISSUED,2025-06-10,2025-06-25,AED,SELLER-001,100987654321000,CUST000031,200000000000031,AE,NET15,,49.50,2.48,51.98,51.98,
INV-2025-002428,380,ISSUED,2025-05-26,2025-06-10,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,NET15,,20570.58,1028.52,21599.10,21599.10,
INV-2025-002429,380,ISSUED,2025-12-10,2025-12-10,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,IMMED,,85958.42,4297.93,90256.35,90256.35,
INV-2025-002430,380,ISSUED,2025-06-14,2025-06-29,AED,SELLER-001,100987654321000,CUST000038,200000000000038,AE,NET15,,19075.86,953.79,20029.65,20029.65,
INV-2025-002431,380,ISSUED,2025-05-14,2025-05-29,AED,SELLER-001,100987654321000,CUST000112,200000000000112,AE,NET15,,29073.43,1453.67,30527.10,30527.10,
INV-2025-002432,380,ISSUED,2025-06-11,2025-06-11,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,IMMED,,2396.45,119.82,2516.27,2516.27,
INV-2025-002433,380,ISSUED,2025-09-01,2025-09-08,AED,SELLER-001,100987654321000,CUST000010,200000000000010,AE,NET7,,3430.58,171.53,3602.11,3602.11,
INV-2025-002434,380,ISSUED,2025-06-11,2025-06-11,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,IMMED,,471.12,23.56,494.68,494.68,
INV-2025-002435,380,ISSUED,2025-03-26,2025-04-10,AED,SELLER-001,100987654321000,CUST000034,200000000000034,AE,NET15,,37637.55,1881.87,39519.42,39519.42,
INV-2025-002436,380,ISSUED,2025-09-09,2025-10-09,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET30,,14968.32,748.42,15716.74,15716.74,
INV-2025-002437,380,ISSUED,2025-09-29,2025-09-29,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,IMMED,,651.82,0.00,651.82,651.82,
INV-2025-002438,380,ISSUED,2025-05-08,2025-05-23,AED,SELLER-001,100987654321000,CUST000029,200000000000029,AE,NET15,,8863.68,443.18,9306.86,9306.86,
INV-2025-002439,380,ISSUED,2025-08-19,2025-08-19,AED,SELLER-001,100987654321000,CUST000041,200000000000041,AE,IMMED,,9828.87,491.45,10320.32,10320.32,
INV-2025-002440,380,ISSUED,2025-05-20,2025-05-20,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,IMMED,,1490.43,74.52,1564.95,1564.95,
INV-2025-002441,380,ISSUED,2025-11-22,2025-11-29,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET7,,24401.75,1220.08,25621.83,25621.83,
INV-2025-002442,380,ISSUED,2025-09-04,2025-09-19,AED,SELLER-001,100987654321000,CUST000149,200000000000149,AE,NET15,,1233.27,61.66,1294.93,1294.93,
INV-2025-002443,380,ISSUED,2025-03-28,2025-04-12,AED,SELLER-001,100987654321000,CUST000022,200000000000022,AE,NET15,,10722.44,536.12,11258.56,11258.56,
INV-2025-002444,380,ISSUED,2025-04-03,2025-04-18,AED,SELLER-001,100987654321000,CUST000166,200000000000166,AE,NET15,,4634.78,116.43,4751.21,4751.21,
INV-2025-002445,380,ISSUED,2025-02-17,2025-03-19,AED,SELLER-001,100987654321000,CUST000040,200000000000040,AE,NET30,,82986.96,4149.35,87136.31,87136.31,
INV-2025-002446,380,ISSUED,2025-05-29,2025-06-05,AED,SELLER-001,100987654321000,CUST000115,200000000000115,AE,NET7,,9913.95,495.70,10409.65,10409.65,
INV-2025-002447,380,ISSUED,2025-03-10,2025-04-09,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET30,,446.51,22.32,468.83,468.83,
INV-2025-002448,380,ISSUED,2025-07-09,2025-07-24,AED,SELLER-001,100987654321000,CUST000128,200000000000128,AE,NET15,,7683.72,384.19,8067.91,8067.91,
INV-2025-002449,380,ISSUED,2025-12-27,2026-01-03,AED,SELLER-001,100987654321000,CUST000052,200000000000052,AE,NET7,,3093.43,154.67,3248.10,3248.10,
INV-2025-002450,380,ISSUED,2025-04-29,2025-04-29,AED,SELLER-001,100987654321000,CUST000177,200000000000177,AE,IMMED,,25439.03,1271.95,26710.98,26710.98,
INV-2025-002451,380,ISSUED,2025-01-28,2025-02-12,AED,SELLER-001,100987654321000,CUST000177,200000000000177,AE,NET15,,414.84,20.74,435.58,435.58,
INV-2025-002452,380,ISSUED,2025-03-23,2025-04-07,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET15,,12759.93,638.00,13397.93,13397.93,
INV-2025-002453,380,ISSUED,2025-05-12,2025-05-12,AED,SELLER-001,100987654321000,CUST000060,200000000000060,AE,IMMED,,2624.80,120.39,2745.19,2745.19,
INV-2025-002454,380,ISSUED,2025-04-30,2025-05-15,AED,SELLER-001,100987654321000,CUST000027,200000000000027,AE,NET15,,4039.64,201.98,4241.62,4241.62,
INV-2025-002455,380,ISSUED,2025-08-18,2025-09-17,AED,SELLER-001,100987654321000,CUST000116,200000000000116,AE,NET30,,1447.76,72.39,1520.15,1520.15,
INV-2025-002456,380,ISSUED,2025-06-12,2025-06-27,AED,SELLER-001,100987654321000,CUST000225,,SA,NET15,,4903.25,0.00,4903.25,4903.25,
INV-2025-002457,380,ISSUED,2025-09-15,2025-09-30,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,NET15,,55.63,2.78,58.41,58.41,
INV-2025-002458,380,ISSUED,2025-01-28,2025-02-27,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET30,,2268.00,113.40,2381.40,2381.40,
INV-2025-002459,380,ISSUED,2025-02-18,2025-02-18,AED,SELLER-001,100987654321000,CUST000034,200000000000034,AE,IMMED,,330.64,16.53,347.17,347.17,
INV-2025-002460,380,ISSUED,2025-02-19,2025-02-19,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,IMMED,,339983.91,13559.49,353543.40,353543.40,
INV-2025-002461,380,ISSUED,2025-04-11,2025-05-11,AED,SELLER-001,100987654321000,CUST000075,200000000000075,AE,NET30,,97238.64,4861.93,102100.57,102100.57,
INV-2025-002462,380,ISSUED,2025-04-21,2025-04-28,AED,SELLER-001,100987654321000,CUST000029,200000000000029,AE,NET7,,5758.17,219.31,5977.48,5977.48,
INV-2025-002463,380,ISSUED,2025-03-12,2025-03-12,AED,SELLER-001,100987654321000,CUST000024,200000000000024,AE,IMMED,,1958.52,97.93,2056.45,2056.45,
INV-2025-002464,380,ISSUED,2025-03-19,2025-04-03,AED,SELLER-001,100987654321000,CUST000175,200000000000175,AE,NET15,,2020.84,11.21,2032.05,2032.05,
INV-2025-002465,380,ISSUED,2025-03-17,2025-04-16,AED,SELLER-001,100987654321000,CUST000090,200000000000090,AE,NET30,,568.34,28.42,596.76,596.76,
INV-2025-002466,380,ISSUED,2025-06-24,2025-07-24,AED,SELLER-001,100987654321000,CUST000037,200000000000037,AE,NET30,,1037.14,51.86,1089.00,1089.00,
INV-2025-002467,380,ISSUED,2025-02-05,2025-02-05,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,IMMED,,13189.67,659.48,13849.15,13849.15,
INV-2025-002468,380,ISSUED,2025-08-25,2025-08-25,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,IMMED,,1253.08,62.66,1315.74,1315.74,
INV-2025-002469,380,ISSUED,2025-08-14,2025-08-21,AED,SELLER-001,100987654321000,CUST000042,200000000000042,AE,NET7,,16845.40,842.27,17687.67,17687.67,
INV-2025-002470,380,ISSUED,2025-03-25,2025-04-09,AED,SELLER-001,100987654321000,CUST000099,200000000000099,AE,NET15,,218.97,10.95,229.92,229.92,
INV-2025-002471,380,ISSUED,2025-07-09,2025-07-09,AED,SELLER-001,100987654321000,CUST000046,200000000000046,AE,IMMED,,2504.90,72.50,2577.40,2577.40,
INV-2025-002472,380,ISSUED,2025-04-08,2025-04-23,AED,SELLER-001,100987654321000,CUST000136,200000000000136,AE,NET15,,3399.08,169.96,3569.04,3569.04,
INV-2025-002473,380,ISSUED,2025-02-09,2025-02-24,AED,SELLER-001,100987654321000,CUST000026,200000000000026,AE,NET15,,1520.51,76.03,1596.54,1596.54,
INV-2025-002474,380,ISSUED,2025-04-18,2025-04-25,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET7,,3772.08,188.60,3960.68,3960.68,
INV-2025-002475,380,ISSUED,2025-11-17,2025-12-17,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,NET30,,258850.06,12942.52,271792.58,271792.58,
INV-2025-002476,380,ISSUED,2025-05-07,2025-05-22,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,NET15,,1588.45,79.42,1667.87,1667.87,
INV-2025-002477,380,ISSUED,2025-03-27,2025-04-03,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET7,,10158.21,507.92,10666.13,10666.13,
INV-2025-002478,380,ISSUED,2025-09-18,2025-10-03,AED,SELLER-001,100987654321000,CUST000042,200000000000042,AE,NET15,,152.57,7.63,160.20,160.20,
INV-2025-002479,380,ISSUED,2025-10-10,2025-10-25,AED,SELLER-001,100987654321000,CUST000099,200000000000099,AE,NET15,,1829.23,91.47,1920.70,1920.70,
INV-2025-002480,380,ISSUED,2025-11-22,2025-11-29,AED,SELLER-001,100987654321000,CUST000032,200000000000032,AE,NET7,,6095.87,235.69,6331.56,6331.56,
INV-2025-002481,380,ISSUED,2025-12-31,2026-01-07,AED,SELLER-001,100987654321000,CUST000088,200000000000088,AE,NET7,,6350.27,317.51,6667.78,6667.78,
INV-2025-002482,380,ISSUED,2025-09-28,2025-10-13,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET15,,85556.98,4277.86,89834.84,89834.84,
INV-2025-002483,380,ISSUED,2025-05-02,2025-05-09,AED,SELLER-001,100987654321000,CUST000016,200000000000016,AE,NET7,,10217.69,510.89,10728.58,10728.58,
INV-2025-002484,380,ISSUED,2025-03-05,2025-03-12,AED,SELLER-001,100987654321000,CUST000039,200000000000039,AE,NET7,,5478.51,172.26,5650.77,5650.77,
INV-2025-002485,380,ISSUED,2025-06-17,2025-07-17,AED,SELLER-001,100987654321000,CUST000241,,IN,NET30,,825.54,41.28,866.82,866.82,
INV-2025-002486,380,ISSUED,2025-10-16,2025-11-15,AED,SELLER-001,100987654321000,CUST000132,200000000000132,AE,NET30,,43955.77,2197.79,46153.56,46153.56,
INV-2025-002487,380,ISSUED,2025-10-21,2025-11-05,AED,SELLER-001,100987654321000,CUST000099,200000000000099,AE,NET15,,1507.46,75.37,1582.83,1582.83,
INV-2025-002488,380,ISSUED,2025-04-16,2025-04-23,AED,SELLER-001,100987654321000,CUST000014,200000000000014,AE,NET7,,34281.29,1714.07,35995.36,35995.36,
INV-2025-002489,380,ISSUED,2025-11-21,2025-12-06,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET15,,10204.26,510.22,10714.48,10714.48,
INV-2025-002490,380,ISSUED,2025-12-31,2026-01-30,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET30,,2212.67,110.64,2323.31,2323.31,
INV-2025-002491,380,ISSUED,2025-06-06,2025-06-21,AED,SELLER-001,100987654321000,CUST000194,200000000000194,AE,NET15,,15871.71,356.62,16228.33,16228.33,
INV-2025-002492,380,ISSUED,2025-11-10,2025-12-10,AED,SELLER-001,100987654321000,CUST000004,200000000000004,AE,NET30,,2878.65,79.51,2958.16,2958.16,
INV-2025-002493,380,ISSUED,2025-06-16,2025-06-23,AED,SELLER-001,100987654321000,CUST000197,200000000000197,AE,NET7,,71183.86,3559.20,74743.06,74743.06,
INV-2025-002494,380,ISSUED,2025-06-05,2025-06-20,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET15,,87.60,4.38,91.98,91.98,
INV-2025-002495,380,ISSUED,2025-12-24,2026-01-08,AED,SELLER-001,100987654321000,CUST000075,200000000000075,AE,NET15,,156601.27,7830.06,164431.33,164431.33,
INV-2025-002496,380,ISSUED,2025-07-15,2025-07-30,AED,SELLER-001,100987654321000,CUST000013,200000000000013,AE,NET15,,14441.58,684.45,15126.03,15126.03,
INV-2025-002497,380,ISSUED,2025-07-03,2025-07-03,AED,SELLER-001,100987654321000,CUST000040,200000000000040,AE,IMMED,,86.66,4.33,90.99,90.99,
INV-2025-002498,380,ISSUED,2025-02-26,2025-03-28,AED,SELLER-001,100987654321000,CUST000047,200000000000047,AE,NET30,,31629.21,1581.47,33210.68,33210.68,
INV-2025-002499,380,ISSUED,2025-07-02,2025-07-02,AED,SELLER-001,100987654321000,CUST000134,200000000000134,AE,IMMED,,3082.15,154.11,3236.26,3236.26,
INV-2025-002500,380,ISSUED,2025-04-29,2025-05-29,AED,SELLER-001,100987654321000,CUST000041,200000000000041,AE,NET30,,9114.43,212.15,9326.58,9326.58,
INV-2025-002501,380,ISSUED,2025-08-24,2025-09-23,AED,SELLER-001,100987654321000,CUST000034,200000000000034,AE,NET30,,25267.07,1263.36,26530.43,26530.43,
INV-2025-002502,380,ISSUED,2025-06-04,2025-07-04,AED,SELLER-001,100987654321000,CUST000083,200000000000083,AE,NET30,,111.38,5.57,116.95,116.95,
INV-2025-002503,380,ISSUED,2025-12-05,2025-12-12,AED,SELLER-001,100987654321000,CUST000099,200000000000099,AE,NET7,,36684.90,1834.25,38519.15,38519.15,
INV-2025-002504,380,ISSUED,2025-04-12,2025-04-27,AED,SELLER-001,100987654321000,CUST000025,200000000000025,AE,NET15,,2538.55,126.93,2665.48,2665.48,
INV-2025-002505,380,ISSUED,2025-08-29,2025-09-28,AED,SELLER-001,100987654321000,CUST000213,,SA,NET30,,174.33,8.72,183.05,183.05,
INV-2025-002506,380,ISSUED,2025-09-01,2025-10-01,AED,SELLER-001,100987654321000,CUST000239,,BH,NET30,,138035.04,6901.75,144936.79,144936.79,
INV-2025-002507,380,ISSUED,2025-02-20,2025-03-07,AED,SELLER-001,100987654321000,CUST000018,,AE,NET15,,1840.94,0.00,1840.94,1840.94,ERR01_MISSING_BUYER_TRN
INV-2025-002508,380,ISSUED,2025-09-17,2025-10-17,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,NET30,,56916.72,2845.84,59762.56,59762.56,
INV-2025-002509,380,ISSUED,2025-02-06,2025-03-08,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET30,,1712.01,85.60,1797.61,1797.61,
INV-2025-002510,380,ISSUED,2025-09-22,2025-10-07,AED,SELLER-001,100987654321000,CUST000003,200000000000003,AE,NET15,,7104.34,355.22,7459.56,7459.56,
INV-2025-002511,380,ISSUED,2025-02-23,2025-03-25,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET30,,30397.56,1519.88,31917.44,31917.44,
INV-2025-002512,380,ISSUED,2025-07-16,2025-08-15,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET30,,13594.25,679.71,14273.96,14273.96,
INV-2025-002513,380,ISSUED,2025-04-15,2025-04-22,AED,SELLER-001,100987654321000,CUST000050,200000000000050,AE,NET7,,2164.09,108.20,2272.29,2272.29,
INV-2025-002514,380,ISSUED,2025-01-02,2025-02-01,AED,SELLER-001,100987654321000,CUST000038,200000000000038,AE,NET30,,581.86,29.09,610.95,610.95,
INV-2025-002515,380,ISSUED,2025-01-07,2025-02-06,AED,SELLER-001,100987654321000,CUST000025,200000000000025,AE,NET30,,2229.16,111.46,2340.62,2340.62,
INV-2025-002516,380,ISSUED,2025-12-02,2026-01-01,AED,SELLER-001,100987654321000,CUST000023,200000000000023,AE,NET30,,18256.29,912.81,19169.10,19169.10,
INV-2025-002517,380,ISSUED,2025-06-03,2025-06-18,AED,SELLER-001,100987654321000,CUST000001,200000000000001,AE,NET15,,4414.24,220.71,4634.95,4634.95,
INV-2025-002518,380,ISSUED,2025-02-24,2025-03-11,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET15,,178958.67,8947.93,187906.60,187906.60,
INV-2025-002519,380,ISSUED,2025-12-29,2026-01-28,AED,SELLER-001,100987654321000,CUST000004,200000000000004,AE,NET30,,16086.91,804.35,16891.26,16891.26,
INV-2025-002520,380,ISSUED,2025-08-20,2025-09-19,AED,SELLER-001,100987654321000,CUST000099,200000000000099,AE,NET30,,4118.66,205.93,4324.59,4324.59,
INV-2025-002521,380,ISSUED,2025-10-30,2025-11-14,AED,SELLER-001,100987654321000,CUST000040,200000000000040,AE,NET15,,3679.21,183.96,3863.17,3863.17,
INV-2025-002522,380,ISSUED,2025-09-30,2025-10-15,AED,SELLER-001,100987654321000,CUST000014,200000000000014,AE,NET15,,4553.12,227.66,4780.78,4780.78,
INV-2025-002523,380,ISSUED,2025-09-16,2025-09-16,AED,SELLER-001,100987654321000,CUST000189,200000000000189,AE,IMMED,,1156.84,57.84,1214.68,1214.68,
INV-2025-002524,380,ISSUED,2025-05-05,2025-05-05,AED,SELLER-001,100987654321000,CUST000229,,IN,IMMED,,89340.50,4467.02,93807.52,93807.52,
INV-2025-002525,380,ISSUED,2025-08-06,2025-08-13,AED,SELLER-001,100987654321000,CUST000068,200000000000068,AE,NET7,,3650.14,2.68,3652.82,3652.82,
INV-2025-002526,380,ISSUED,2025-12-12,2025-12-12,AED,SELLER-001,100987654321000,CUST000040,200000000000040,AE,IMMED,,127.10,6.36,133.46,133.46,
