LineID,InvoiceID,LineNumber,ItemCode,ItemDescription,Quantity,UnitOfMeasure,UnitPrice,LineAllowanceAmount,LineChargeAmount,LineExtensionAmount,TaxCategory,TaxRate,TaxAmount,ErrorScenarioCode
LINE-00001301,INV-2025-000465,1,ITM039,Synthetic Item 39,4.000,EA,1797.57,0.00,0.00,7190.28,S,5.00,359.51,
LINE-00001302,INV-2025-000466,1,ITM003,IT Support,1.000,EA,301.45,0.00,0.00,301.45,S,5.00,15.07,
LINE-00001303,INV-2025-000466,2,ITM026,Delivery Charge,29.000,H87,50.81,0.00,0.00,1473.49,S,5.00,73.67,
LINE-00001304,INV-2025-000466,3,ITM015,Installation Service,1.000,EA,1300.01,0.00,0.00,1300.01,S,5.00,65.00,
LINE-00001305,INV-2025-000466,4,ITM005,Cloud Services,2.000,EA,1244.14,0.00,0.00,2488.28,S,5.00,124.41,
LINE-00001306,INV-2025-000466,5,ITM005,Cloud Services,1.000,EA,565.69,0.00,0.00,565.69,S,5.00,28.28,
LINE-00001307,INV-2025-000467,1,ITM028,Customs Handling,75.000,EA,1538.47,0.00,0.00,115385.25,S,5.00,5769.26,
LINE-00001308,INV-2025-000467,2,ITM031,Synthetic Item 31,1.000,EA,1014.44,0.00,0.00,1014.44,S,5.00,50.72,
LINE-00001309,INV-2025-000467,3,ITM032,Synthetic Item 32,1.000,H87,2862.54,0.00,0.00,2862.54,S,5.00,143.13,
LINE-00001310,INV-2025-000468,1,ITM005,Cloud Services,1.000,EA,1953.41,0.00,0.00,1953.41,S,5.00,97.67,
LINE-00001311,INV-2025-000468,2,ITM026,Delivery Charge,1.000,H87,38.71,0.00,0.00,38.71,S,5.00,1.94,
LINE-00001312,INV-2025-000469,1,ITM009,Hardware Equipment,1.000,H87,3983.35,0.00,0.00,3983.35,S,5.00,199.17,
LINE-00001313,INV-2025-000469,2,ITM025,Promotional Discount,11.000,H87,19.59,0.00,0.00,215.49,S,5.00,10.77,
LINE-00001314,INV-2025-000469,3,ITM008,Hardware Accessories,1.000,H87,232.54,0.00,0.00,232.54,S,5.00,11.63,
LINE-00001315,INV-2025-000469,4,ITM017,Licensing Fee,3.000,EA,1586.52,0.00,0.00,4759.56,S,5.00,237.98,
LINE-00001316,INV-2025-000470,1,ITM038,Synthetic Item 38,1.000,H87,254.04,0.00,0.00,254.04,S,5.00,12.70,
LINE-00001317,INV-2025-000470,2,ITM010,Shipping and Handling,1.000,EA,76.79,0.00,0.00,76.79,S,5.00,3.84,
LINE-00001318,INV-2025-000470,3,ITM034,Synthetic Item 34,41.000,H87,250.70,0.00,0.00,10278.70,S,5.00,513.94,
LINE-00001319,INV-2025-000470,4,ITM025,Promotional Discount,1.000,H87,36.36,0.00,0.00,36.36,S,5.00,1.82,
LINE-00001320,INV-2025-000470,5,ITM020,Hosting Fee,1.000,EA,489.28,0.00,0.00,489.28,S,5.00,24.46,
LINE-00001321,INV-2025-000471,1,ITM016,Spare Parts,1.000,H87,286.57,0.00,0.00,286.57,S,5.00,14.33,
LINE-00001322,INV-2025-000471,2,ITM018,Data Processing,6.000,EA,451.97,0.00,0.00,2711.82,S,5.00,135.59,
LINE-00001323,INV-2025-000471,3,ITM026,Delivery Charge,28.000,H87,22.21,0.00,0.00,621.88,S,5.00,31.09,
LINE-00001324,INV-2025-000472,1,ITM026,Delivery Charge,41.000,H87,20.59,0.00,0.00,844.19,S,5.00,42.21,
LINE-00001325,INV-2025-000473,1,ITM040,Synthetic Item 40,5.000,H87,4432.08,0.00,0.00,22160.40,S,0.00,1108.02,ERR03_TAX_MISMATCH
LINE-00001326,INV-2025-000473,2,ITM003,IT Support,1.000,EA,124.09,0.00,0.00,124.09,S,5.00,6.20,
LINE-00001327,INV-2025-000473,3,ITM027,Packaging Fee,1.000,H87,28.41,0.00,0.00,28.41,S,5.00,1.42,
LINE-00001328,INV-2025-000474,1,ITM005,Cloud Services,1.000,EA,1049.34,0.00,0.00,1049.34,S,5.00,52.47,
LINE-00001329,INV-2025-000474,2,ITM008,Hardware Accessories,2.000,H87,365.41,0.00,0.00,730.82,S,5.00,36.54,
LINE-00001330,INV-2025-000474,3,ITM033,Synthetic Item 33,1.000,EA,44.54,0.00,0.00,44.54,S,5.00,2.23,
LINE-00001331,INV-2025-000474,4,ITM017,Licensing Fee,2.000,EA,757.98,0.00,0.00,1515.96,S,5.00,75.80,
LINE-00001332,INV-2025-000474,5,ITM011,Export Documentation,15.000,EA,144.67,0.00,0.00,2170.05,S,5.00,108.50,
LINE-00001333,INV-2025-000474,6,ITM008,Hardware Accessories,2.000,H87,106.78,0.00,0.00,213.56,S,5.00,10.68,
LINE-00001334,INV-2025-000474,7,ITM030,Digital Service Export,28.000,EA,801.83,0.00,0.00,22451.24,S,5.00,1122.56,
LINE-00001335,INV-2025-000475,1,ITM017,Licensing Fee,7.000,EA,1285.08,0.00,0.00,8995.56,S,5.00,449.78,
LINE-00001336,INV-2025-000476,1,ITM020,Hosting Fee,1.000,EA,149.48,0.00,0.00,149.48,S,5.00,7.47,
LINE-00001337,INV-2025-000476,2,ITM037,Synthetic Item 37,1.000,EA,64.51,0.00,0.00,64.51,S,5.00,3.23,
LINE-00001338,INV-2025-000477,1,ITM016,Spare Parts,3.000,H87,411.62,0.00,0.00,1234.86,S,5.00,61.74,
LINE-00001339,INV-2025-000477,2,ITM024,Education Service,6.000,EA,332.45,0.00,0.00,1994.70,E,0.00,0.00,
LINE-00001340,INV-2025-000477,3,ITM025,Promotional Discount,10.000,H87,23.73,0.00,0.00,237.30,S,5.00,11.87,
LINE-00001341,INV-2025-000477,4,ITM023,Medical Service,1.000,EA,514.98,0.00,0.00,514.98,E,0.00,0.00,
LINE-00001342,INV-2025-000477,5,ITM026,Delivery Charge,46.000,H87,79.49,0.00,0.00,3656.54,S,5.00,182.83,
LINE-00001343,INV-2025-000478,1,ITM009,Hardware Equipment,1.000,H87,3027.00,0.00,25.79,3052.79,S,5.00,152.64,
LINE-00001344,INV-2025-000479,1,ITM004,Software Subscription,1.000,EA,499.24,0.00,0.00,499.24,S,5.00,24.96,
LINE-00001345,INV-2025-000479,2,ITM039,Synthetic Item 39,1.000,EA,770.77,0.00,0.00,770.77,S,5.00,38.54,
LINE-00001346,INV-2025-000479,3,ITM027,Packaging Fee,1.000,H87,88.64,0.00,0.00,88.64,S,5.00,4.43,
LINE-00001347,INV-2025-000480,1,ITM036,Synthetic Item 36,8.000,H87,4138.77,0.00,0.00,33110.16,S,5.00,1655.51,
LINE-00001348,INV-2025-000480,2,ITM032,Synthetic Item 32,3.000,H87,2625.65,0.00,0.00,7876.95,S,5.00,393.85,
LINE-00001349,INV-2025-000480,3,ITM004,Software Subscription,1.000,EA,368.35,0.00,0.00,368.35,S,5.00,18.42,
LINE-00001350,INV-2025-000480,4,ITM033,Synthetic Item 33,1.000,EA,94.77,0.00,0.00,94.77,S,5.00,4.74,
LINE-00001351,INV-2025-000481,1,ITM001,Professional Services,50.000,EA,1140.79,0.00,0.00,57039.50,S,5.00,2851.98,
LINE-00001352,INV-2025-000481,2,ITM010,Shipping and Handling,1.000,EA,26.30,0.00,0.00,26.30,S,5.00,1.32,
LINE-00001353,INV-2025-000482,1,ITM006,Training Session,3.000,EA,259.94,0.00,0.00,779.82,S,5.00,38.99,
LINE-00001354,INV-2025-000482,2,ITM018,Data Processing,1.000,EA,452.06,0.00,0.00,452.06,S,5.00,22.60,
LINE-00001355,INV-2025-000482,3,ITM003,IT Support,1.000,EA,256.88,0.00,0.00,256.88,S,5.00,12.84,
LINE-00001356,INV-2025-000482,4,ITM026,Delivery Charge,32.000,H87,71.19,0.00,0.00,2278.08,S,5.00,113.90,
LINE-00001357,INV-2025-000482,5,ITM032,Synthetic Item 32,1.000,H87,4865.42,0.00,0.00,4865.42,S,5.00,243.27,
LINE-00001358,INV-2025-000483,1,ITM038,Synthetic Item 38,18.000,H87,328.10,0.00,0.00,5905.80,S,5.00,295.29,
LINE-00001359,INV-2025-000010,1,ITM027,Packaging Fee,3.000,H87,56.56,0.00,0.00,169.68,S,5.00,8.48,ERR08_DUPLICATE_INVOICE_ID
LINE-00001360,INV-2025-000010,2,ITM026,Delivery Charge,1.000,H87,77.46,0.00,0.00,77.46,S,5.00,3.87,ERR08_DUPLICATE_INVOICE_ID
LINE-00001361,INV-2025-000485,1,ITM023,Medical Service,3.000,EA,783.78,0.00,0.00,2351.34,E,0.00,0.00,
LINE-00001362,INV-2025-000485,2,ITM040,Synthetic Item 40,2.000,H87,2988.55,0.00,0.00,5977.10,S,5.00,298.86,
LINE-00001363,INV-2025-000485,3,ITM031,Synthetic Item 31,1.000,EA,1411.14,0.00,0.00,1411.14,S,5.00,70.56,
LINE-00001364,INV-2025-000485,4,ITM037,Synthetic Item 37,3.000,EA,96.50,0.00,0.00,289.50,S,5.00,14.48,
LINE-00001365,INV-2025-000485,5,ITM031,Synthetic Item 31,50.000,EA,1815.29,0.00,0.00,90764.50,S,5.00,4538.23,
LINE-00001366,INV-2025-000486,1,ITM026,Delivery Charge,4.000,H87,10.81,0.00,25.52,68.76,S,5.00,3.44,
LINE-00001367,INV-2025-000487,1,ITM016,Spare Parts,4.000,H87,459.83,0.00,0.00,1839.32,S,5.00,91.97,
LINE-00001368,INV-2025-000488,1,ITM003,IT Support,1.000,EA,286.56,0.00,0.00,286.56,S,5.00,14.33,
LINE-00001369,INV-2025-000488,2,ITM004,Software Subscription,1.000,EA,364.29,0.00,0.00,364.29,S,5.00,18.21,
LINE-00001370,INV-2025-000488,3,ITM038,Synthetic Item 38,2.000,H87,359.94,0.00,0.00,719.88,S,5.00,35.99,
LINE-00001371,INV-2025-000489,1,ITM018,Data Processing,10.000,EA,425.16,0.00,0.00,4251.60,S,5.00,212.58,
LINE-00001372,INV-2025-000489,2,ITM023,Medical Service,30.000,EA,965.67,0.00,0.00,28970.10,E,0.00,0.00,
LINE-00001373,INV-2025-000489,3,ITM019,API Integration,1.000,EA,1556.68,0.00,0.00,1556.68,S,5.00,77.83,
LINE-00001374,INV-2025-000490,1,ITM025,Promotional Discount,1.000,H87,26.29,0.00,0.00,26.29,S,5.00,1.31,
LINE-00001375,INV-2025-000490,2,ITM034,Synthetic Item 34,3.000,H87,464.03,0.00,0.00,1392.09,S,5.00,69.60,
LINE-00001376,INV-2025-000491,1,ITM020,Hosting Fee,5.000,EA,380.39,0.00,0.00,1901.95,S,5.00,95.10,
LINE-00001377,INV-2025-000491,2,ITM008,Hardware Accessories,15.000,H87,253.74,0.00,0.00,3806.10,S,5.00,190.31,
LINE-00001378,INV-2025-000491,3,ITM007,Maintenance Fee,1.000,EA,396.18,0.00,0.00,396.18,S,5.00,19.81,
LINE-00001379,INV-2025-000492,1,ITM007,Maintenance Fee,1.000,EA,191.14,0.00,0.00,191.14,S,5.00,9.56,
LINE-00001380,INV-2025-000492,2,ITM014,Warranty Extension,1.000,EA,144.90,0.00,0.00,144.90,S,5.00,7.25,
LINE-00001381,INV-2025-000492,3,ITM025,Promotional Discount,3.000,H87,95.64,0.00,0.00,286.92,S,5.00,14.35,
LINE-00001382,INV-2025-000492,4,ITM027,Packaging Fee,1.000,H87,56.01,0.00,0.00,56.01,S,5.00,2.80,
LINE-00001383,INV-2025-000493,1,ITM001,Professional Services,30.000,EA,1850.90,0.00,0.00,55527.00,S,5.00,2776.35,
LINE-00001384,INV-2025-000493,2,ITM036,Synthetic Item 36,1.000,H87,4073.34,0.00,0.00,4073.34,S,5.00,203.67,
LINE-00001385,INV-2025-000493,3,ITM007,Maintenance Fee,1.000,EA,359.03,0.00,0.00,359.03,S,5.00,17.95,
LINE-00001386,INV-2025-000494,1,ITM006,Training Session,3.000,EA,180.06,0.00,0.07,540.25,S,5.00,27.01,
LINE-00001387,INV-2025-000494,2,ITM025,Promotional Discount,51.000,H87,84.93,0.00,0.59,4332.02,S,5.00,216.60,
LINE-00001388,INV-2025-000494,3,ITM034,Synthetic Item 34,1.000,H87,484.61,0.00,0.07,484.68,S,5.00,24.23,
LINE-00001389,INV-2025-000494,4,ITM033,Synthetic Item 33,18.000,EA,57.57,0.00,0.14,1036.40,S,5.00,51.82,
LINE-00001390,INV-2025-000494,5,ITM009,Hardware Equipment,53.000,H87,2083.01,0.00,15.07,110414.60,S,5.00,5520.73,
LINE-00001391,INV-2025-000494,6,ITM037,Synthetic Item 37,10.000,EA,96.76,0.00,0.13,967.73,S,5.00,48.39,
LINE-00001392,INV-2025-000494,7,ITM032,Synthetic Item 32,10.000,H87,3094.08,0.00,4.23,30945.03,S,5.00,1547.25,
LINE-00001393,INV-2025-000495,1,ITM013,Export Goods,43.000,H87,3832.86,0.00,0.00,164812.98,S,5.00,8240.65,
LINE-00001394,INV-2025-000495,2,ITM022,Finance Charge,29.000,EA,380.41,0.00,0.00,11031.89,E,0.00,0.00,
LINE-00001395,INV-2025-000496,1,ITM004,Software Subscription,2.000,EA,146.97,0.00,0.00,293.94,S,5.00,14.70,
LINE-00001396,INV-2025-000496,2,ITM015,Installation Service,1.000,EA,932.68,0.00,0.00,932.68,S,5.00,46.63,
LINE-00001397,INV-2025-000496,3,ITM002,Consulting Hours,1.000,EA,747.48,0.00,0.00,747.48,S,5.00,37.37,
LINE-00001398,INV-2025-000496,4,ITM027,Packaging Fee,3.000,H87,93.94,0.00,0.00,281.82,S,5.00,14.09,
LINE-00001399,INV-2025-000496,5,ITM010,Shipping and Handling,1.000,EA,47.03,0.00,0.00,47.03,S,5.00,2.35,
LINE-00001400,INV-2025-000497,1,ITM040,Synthetic Item 40,14.000,H87,3204.21,0.00,0.00,44858.94,S,5.00,2242.95,
LINE-00001401,INV-2025-000498,1,ITM001,Professional Services,1.000,EA,1918.05,0.00,0.00,1918.05,S,5.00,95.90,
LINE-00001402,INV-2025-000498,2,ITM015,Installation Service,6.000,EA,1217.12,0.00,0.00,7302.72,S,5.00,365.14,
LINE-00001403,INV-2025-000498,3,ITM034,Synthetic Item 34,4.000,H87,499.37,0.00,0.00,1997.48,S,5.00,99.87,
LINE-00001404,INV-2025-000499,1,ITM026,Delivery Charge,1.000,H87,51.50,1.54,0.00,49.96,S,5.00,2.50,
LINE-00001405,INV-2025-000499,2,ITM002,Consulting Hours,33.000,EA,830.42,822.11,0.00,26581.75,S,5.00,1329.09,
LINE-00001406,INV-2025-000499,3,ITM032,Synthetic Item 32,1.000,H87,4789.12,143.68,0.00,4645.44,S,5.00,232.27,
LINE-00001407,INV-2025-000500,1,ITM007,Maintenance Fee,6.000,EA,400.29,0.00,0.00,2401.74,S,5.00,120.09,
LINE-00001408,INV-2025-000501,1,ITM027,Packaging Fee,28.000,H87,60.89,0.00,0.00,1704.92,S,5.00,85.25,
LINE-00001409,INV-2025-000501,2,ITM040,Synthetic Item 40,39.000,H87,4860.16,0.00,0.00,189546.24,S,5.00,9477.31,
LINE-00001410,INV-2025-000501,3,ITM036,Synthetic Item 36,36.000,H87,2755.76,0.00,0.00,99207.36,S,5.00,4960.37,
LINE-00001411,INV-2025-000502,1,ITM001,Professional Services,21.000,EA,1859.80,0.00,0.00,39055.80,S,5.00,1952.79,
LINE-00001412,INV-2025-000502,2,ITM037,Synthetic Item 37,1.000,EA,42.75,0.00,0.00,42.75,S,5.00,2.14,
LINE-00001413,INV-2025-000503,1,ITM017,Licensing Fee,5.000,EA,1926.20,0.00,0.00,9631.00,S,5.00,481.55,
LINE-00001414,INV-2025-000504,1,ITM016,Spare Parts,45.000,H87,384.40,0.00,0.00,17298.00,S,5.00,864.90,
LINE-00001415,INV-2025-000504,2,ITM033,Synthetic Item 33,1.000,EA,36.30,0.00,0.00,36.30,S,5.00,1.82,
LINE-00001416,INV-2025-000505,1,ITM026,Delivery Charge,44.000,H87,15.68,0.00,0.00,689.92,S,5.00,34.50,
LINE-00001417,INV-2025-000505,2,ITM020,Hosting Fee,1.000,EA,191.11,0.00,0.00,191.11,S,5.00,9.56,
LINE-00001418,INV-2025-000505,3,ITM015,Installation Service,1.000,EA,792.38,0.00,0.00,792.38,S,5.00,39.62,
LINE-00001419,INV-2025-000506,1,ITM003,IT Support,1.000,EA,306.89,0.00,0.00,306.89,S,5.00,15.34,
LINE-00001420,INV-2025-000506,2,ITM006,Training Session,1.000,EA,290.40,0.00,0.00,290.40,S,5.00,14.52,
LINE-00001421,INV-2025-000506,3,ITM029,Overseas Support,8.000,EA,1395.14,0.00,0.00,11161.12,S,5.00,558.06,
LINE-00001422,INV-2025-000506,4,ITM018,Data Processing,2.000,EA,475.64,0.00,0.00,951.28,S,5.00,47.56,
LINE-00001423,INV-2025-000506,5,ITM016,Spare Parts,1.000,H87,434.40,0.00,0.00,434.40,S,5.00,21.72,
LINE-00001424,INV-2025-000507,1,ITM008,Hardware Accessories,1.000,H87,418.27,0.00,0.00,418.27,S,5.00,20.91,
LINE-00001425,INV-2025-000507,2,ITM027,Packaging Fee,1.000,H87,38.41,0.00,0.00,38.41,S,5.00,1.92,
LINE-00001426,INV-2025-000507,3,ITM010,Shipping and Handling,3.000,EA,32.11,0.00,0.00,96.33,S,5.00,4.82,
LINE-00001427,INV-2025-000508,1,ITM026,Delivery Charge,1.000,H87,57.00,3.42,0.00,53.58,S,5.00,2.68,
LINE-00001428,INV-2025-000509,1,ITM019,API Integration,1.000,EA,1024.72,0.00,0.00,1024.72,S,5.00,51.24,
LINE-00001429,INV-2025-000509,2,ITM001,Professional Services,4.000,EA,1820.34,0.00,0.00,7281.36,S,5.00,364.07,
LINE-00001430,INV-2025-000509,3,ITM002,Consulting Hours,1.000,EA,1027.52,0.00,0.00,1027.52,S,5.00,51.38,
LINE-00001431,INV-2025-000510,1,ITM006,Training Session,1.000,EA,452.35,0.00,0.00,452.35,S,5.00,22.62,
LINE-00001432,INV-2025-000510,2,ITM034,Synthetic Item 34,1.000,H87,127.87,0.00,0.00,127.87,S,5.00,6.39,
LINE-00001433,INV-2025-000511,1,ITM025,Promotional Discount,1.000,H87,40.31,0.00,0.00,40.31,S,5.00,2.02,
LINE-00001434,INV-2025-000511,2,ITM017,Licensing Fee,5.000,EA,1779.41,0.00,0.00,8897.05,S,5.00,444.85,
LINE-00001435,INV-2025-000512,1,ITM002,Consulting Hours,8.000,EA,1524.44,0.00,0.00,12195.52,S,5.00,609.78,
LINE-00001436,INV-2025-000513,1,ITM029,Overseas Support,1.000,EA,588.88,0.00,0.00,588.88,S,5.00,29.44,
LINE-00001437,INV-2025-000513,2,ITM013,Export Goods,59.000,H87,2511.58,0.00,0.00,148183.22,S,5.00,7409.16,
LINE-00001438,INV-2025-000513,3,ITM031,Synthetic Item 31,3.000,EA,1746.80,0.00,0.00,5240.40,S,5.00,262.02,
LINE-00001439,INV-2025-000513,4,ITM029,Overseas Support,18.000,EA,1093.51,0.00,0.00,19683.18,S,5.00,984.16,
LINE-00001440,INV-2025-000513,5,ITM026,Delivery Charge,17.000,H87,90.24,0.00,0.00,1534.08,S,5.00,76.70,
LINE-00001441,INV-2025-000514,1,ITM026,Delivery Charge,3.000,H87,29.39,0.00,0.00,88.17,S,5.00,4.41,
LINE-00001442,INV-2025-000515,1,ITM033,Synthetic Item 33,1.000,EA,57.41,0.00,0.00,57.41,S,5.00,2.87,
LINE-00001443,INV-2025-000515,2,ITM034,Synthetic Item 34,1.000,H87,104.60,0.00,0.00,104.60,S,5.00,5.23,
LINE-00001444,INV-2025-000516,1,ITM037,Synthetic Item 37,10.000,EA,16.45,0.00,66.93,231.43,S,5.00,11.57,
LINE-00001445,INV-2025-000517,1,ITM030,Digital Service Export,6.000,EA,1667.97,0.00,0.00,10007.82,S,5.00,500.39,
LINE-00001446,INV-2025-000517,2,ITM027,Packaging Fee,2.000,H87,13.34,0.00,0.00,26.68,S,5.00,1.33,
LINE-00001447,INV-2025-000518,1,ITM010,Shipping and Handling,1.000,EA,71.69,0.00,0.00,71.69,S,5.00,3.58,
LINE-00001448,INV-2025-000519,1,ITM027,Packaging Fee,54.000,H87,76.50,0.00,0.00,4131.00,S,5.00,206.55,
LINE-00001449,INV-2025-000520,1,ITM013,Export Goods,2.000,H87,2471.31,0.00,0.00,4942.62,Z,0.00,0.00,
LINE-00001450,INV-2025-000520,2,ITM018,Data Processing,1.000,EA,451.71,0.00,0.00,451.71,S,5.00,22.59,
LINE-00001451,INV-2025-000520,3,ITM001,Professional Services,1.000,EA,1090.68,0.00,0.00,1090.68,S,5.00,54.53,
LINE-00001452,INV-2025-000520,4,ITM029,Overseas Support,1.000,EA,793.89,0.00,0.00,793.89,Z,0.00,0.00,
LINE-00001453,INV-2025-000521,1,ITM036,Synthetic Item 36,2.000,H87,3345.01,0.00,0.00,6690.02,S,5.00,334.50,
LINE-00001454,INV-2025-000521,2,ITM036,Synthetic Item 36,44.000,H87,2923.25,0.00,0.00,128623.00,S,5.00,6431.15,
LINE-00001455,INV-2025-000521,3,ITM016,Spare Parts,2.000,H87,434.67,0.00,0.00,869.34,S,5.00,43.47,
LINE-00001456,INV-2025-000522,1,ITM011,Export Documentation,3.000,EA,423.19,76.17,0.00,1193.40,S,5.00,59.67,
LINE-00001457,INV-2025-000522,2,ITM025,Promotional Discount,6.000,H87,81.83,29.46,0.00,461.52,S,5.00,23.08,
LINE-00001458,INV-2025-000523,1,ITM010,Shipping and Handling,22.000,EA,12.14,0.00,0.00,267.08,S,5.00,13.35,
LINE-00001459,INV-2025-000523,2,ITM009,Hardware Equipment,1.000,H87,4780.86,0.00,0.00,4780.86,S,5.00,239.04,
LINE-00001460,INV-2025-000524,1,ITM008,Hardware Accessories,1.000,H87,401.49,0.00,0.00,401.49,S,5.00,20.07,
LINE-00001461,INV-2025-000524,2,ITM003,IT Support,42.000,EA,414.32,0.00,0.00,17401.44,S,5.00,870.07,
LINE-00001462,INV-2025-000525,1,ITM038,Synthetic Item 38,1.000,H87,316.44,0.00,0.00,316.44,S,5.00,15.82,
LINE-00001463,INV-2025-000525,2,ITM005,Cloud Services,1.000,EA,708.22,0.00,0.00,708.22,S,5.00,35.41,
LINE-00001464,INV-2025-000526,1,ITM027,Packaging Fee,1.000,H87,45.47,0.00,0.00,45.47,S,5.00,2.27,
LINE-00001465,INV-2025-000526,2,ITM022,Finance Charge,19.000,EA,182.11,0.00,0.00,3460.09,E,0.00,0.00,
LINE-00001466,INV-2025-000526,3,ITM014,Warranty Extension,1.000,EA,239.70,0.00,0.00,239.70,S,5.00,11.99,
LINE-00001467,INV-2025-000526,4,ITM027,Packaging Fee,1.000,H87,80.14,0.00,0.00,80.14,S,5.00,4.01,
LINE-00001468,INV-2025-000526,5,ITM025,Promotional Discount,18.000,H87,29.20,0.00,0.00,525.60,S,5.00,26.28,
LINE-00001469,INV-2025-000527,1,ITM010,Shipping and Handling,1.000,EA,41.34,0.00,0.00,41.34,S,5.00,2.07,
LINE-00001470,INV-2025-000527,2,ITM002,Consulting Hours,1.000,EA,1143.82,0.00,0.00,1143.82,S,5.00,57.19,
LINE-00001471,INV-2025-000527,3,ITM026,Delivery Charge,4.000,H87,44.47,0.00,0.00,177.88,S,5.00,8.89,
LINE-00001472,INV-2025-000528,1,ITM019,API Integration,2.000,EA,1175.13,0.00,0.00,2350.26,S,5.00,117.51,
LINE-00001473,INV-2025-000528,2,ITM018,Data Processing,10.000,EA,497.08,0.00,0.00,4970.80,S,5.00,248.54,
LINE-00001474,INV-2025-000528,3,ITM013,Export Goods,3.000,H87,2715.45,0.00,0.00,8146.35,S,5.00,407.32,
LINE-00001475,INV-2025-000529,1,ITM010,Shipping and Handling,1.000,EA,57.66,0.00,0.00,57.66,S,5.00,2.88,
LINE-00001476,INV-2025-000530,1,ITM012,International Freight,1.000,EA,3915.61,0.00,0.00,3915.61,S,5.00,195.78,
LINE-00001477,INV-2025-000530,2,ITM022,Finance Charge,8.000,EA,148.42,0.00,0.00,1187.36,E,0.00,0.00,
LINE-00001478,INV-2025-000531,1,ITM005,Cloud Services,4.000,EA,1461.75,0.00,0.00,5847.00,S,5.00,292.35,
LINE-00001479,INV-2025-000531,2,ITM016,Spare Parts,83.000,H87,260.83,0.00,0.00,21648.89,S,5.00,1082.44,
LINE-00001480,INV-2025-000531,3,ITM026,Delivery Charge,45.000,H87,48.45,0.00,0.00,2180.25,S,5.00,109.01,
LINE-00001481,INV-2025-000531,4,ITM036,Synthetic Item 36,2.000,H87,3159.03,0.00,0.00,6318.06,S,5.00,315.90,
LINE-00001482,INV-2025-000532,1,ITM034,Synthetic Item 34,9.000,H87,266.20,0.00,0.00,2395.80,S,5.00,119.79,
LINE-00001483,INV-2025-000533,1,ITM021,Insurance Fee,87.000,EA,208.50,0.00,0.00,18139.50,E,0.00,0.00,
LINE-00001484,INV-2025-000533,2,ITM015,Installation Service,1.000,EA,1323.65,0.00,0.00,1323.65,S,5.00,66.18,
LINE-00001485,INV-2025-000534,1,ITM027,Packaging Fee,7.000,H87,60.43,0.00,0.00,423.01,S,5.00,21.15,
LINE-00001486,INV-2025-000534,2,ITM021,Insurance Fee,20.000,EA,221.62,0.00,0.00,4432.40,E,0.00,0.00,
LINE-00001487,INV-2025-000535,1,ITM002,Consulting Hours,1.000,EA,1796.83,0.00,0.00,1796.83,S,5.00,89.84,
LINE-00001488,INV-2025-000535,2,ITM039,Synthetic Item 39,1.000,EA,1309.75,0.00,0.00,1309.75,S,5.00,65.49,
LINE-00001489,INV-2025-000536,1,ITM027,Packaging Fee,-1.000,H87,25.12,0.00,0.00,778.72,S,5.00,38.94,ERR07_NEG_QTY_ON_380
LINE-00001490,INV-2025-000536,2,ITM017,Licensing Fee,1.000,EA,1049.84,0.00,0.00,1049.84,S,5.00,52.49,
LINE-00001491,INV-2025-000536,3,ITM016,Spare Parts,13.000,H87,290.14,0.00,0.00,3771.82,S,5.00,188.59,
LINE-00001492,INV-2025-000536,4,ITM034,Synthetic Item 34,8.000,H87,393.61,0.00,0.00,3148.88,S,5.00,157.44,
LINE-00001493,INV-2025-000536,5,ITM039,Synthetic Item 39,3.000,EA,905.93,0.00,0.00,2717.79,S,5.00,135.89,
LINE-00001494,INV-2025-000537,1,ITM007,Maintenance Fee,19.000,EA,163.18,0.00,0.00,3100.42,S,5.00,155.02,
LINE-00001495,INV-2025-000537,2,ITM003,IT Support,10.000,EA,229.09,0.00,0.00,2290.90,S,5.00,114.55,
LINE-00001496,INV-2025-000538,1,ITM021,Insurance Fee,1.000,EA,390.24,0.00,0.00,390.24,E,0.00,0.00,
LINE-00001497,INV-2025-000538,2,ITM003,IT Support,6.000,EA,412.73,0.00,0.00,2476.38,S,5.00,123.82,
LINE-00001498,INV-2025-000538,3,ITM011,Export Documentation,1.000,EA,232.54,0.00,0.00,232.54,S,5.00,11.63,
LINE-00001499,INV-2025-000538,4,ITM027,Packaging Fee,9.000,H87,69.08,0.00,0.00,621.72,S,5.00,31.09,
LINE-00001500,INV-2025-000539,1,ITM009,Hardware Equipment,8.000,H87,2518.43,0.00,0.00,20147.44,S,5.00,1007.37,
LINE-00001501,INV-2025-000539,2,ITM005,Cloud Services,21.000,EA,1345.10,0.00,0.00,28247.10,S,5.00,1412.36,
LINE-00001502,INV-2025-000540,1,ITM017,Licensing Fee,1.000,EA,1643.35,0.00,0.00,1643.35,S,5.00,82.17,
LINE-00001503,INV-2025-000541,1,ITM002,Consulting Hours,1.000,EA,1735.85,156.23,0.00,1579.62,S,5.00,78.98,
LINE-00001504,INV-2025-000541,2,ITM032,Synthetic Item 32,3.000,H87,3528.28,952.63,0.00,9632.21,S,5.00,481.61,
LINE-00001505,INV-2025-000542,1,ITM005,Cloud Services,3.000,EA,826.60,0.00,0.00,2479.80,S,5.00,123.99,
LINE-00001506,INV-2025-000542,2,ITM027,Packaging Fee,3.000,H87,66.04,0.00,0.00,198.12,S,5.00,9.91,
