InvoiceID,InvoiceTypeCode,InvoiceStatus,IssueDate,DueDate,CurrencyCode,SellerID,SellerTRN,BuyerID,BuyerTRN,BuyerCountry,PaymentTermCode,OriginalInvoiceID,TaxExclusiveAmount,TaxAmount,TaxInclusiveAmount,PayableAmount,ErrorScenarioCode
INV-2025-000316,380,ISSUED,2025-02-20,2025-02-20,AED,SELLER-001,100987654321000,CUST000034,200000000000034,AE,IMMED,,32838.10,1641.92,34480.02,34480.02,
INV-2025-000317,380,ISSUED,2025-08-29,2025-09-28,AED,SELLER-001,100987654321000,CUST000065,200000000000065,AE,NET30,,3221.69,161.09,3382.78,3382.78,
INV-2025-000318,380,ISSUED,2025-08-25,2025-09-01,AED,SELLER-001,100987654321000,CUST000050,200000000000050,AE,NET7,,3660.47,183.02,3843.49,3843.49,
INV-2025-000319,380,ISSUED,2025-08-25,2025-09-09,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET15,,3022.64,151.13,3173.77,3173.77,
INV-2025-000320,380,ISSUED,2025-05-31,2025-06-15,AED,SELLER-001,100987654321000,CUST000122,200000000000122,AE,NET15,,2172.17,108.61,2280.78,2280.78,
INV-2025-000321,380,ISSUED,2025-02-18,2025-03-05,AED,SELLER-001,100987654321000,CUST000092,200000000000092,AE,NET15,,68150.44,3393.17,71543.61,71543.61,
INV-2025-000322,380,ISSUED,2025-05-27,2025-06-26,AED,SELLER-001,100987654321000,CUST000013,200000000000013,AE,NET30,,696.68,34.84,731.52,731.52,
INV-2025-000323,380,ISSUED,2025-03-10,2025-03-17,AED,SELLER-001,100987654321000,CUST000027,200000000000027,AE,NET7,,6037.30,301.87,6339.17,6339.17,
INV-2025-000324,380,ISSUED,2025-04-24,2025-05-09,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET15,,28686.10,30.89,28716.99,28716.99,
INV-2025-000325,380,ISSUED,2025-12-01,2025-12-16,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,NET15,,31269.19,1563.46,32832.65,32832.65,
INV-2025-000326,380,ISSUED,2025-11-11,2025-11-18,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET7,,2235.66,111.78,2347.44,2347.44,
INV-2025-000327,380,ISSUED,2025-04-15,2025-04-30,AED,SELLER-001,100987654321000,CUST000245,,BH,NET15,,600.76,30.04,630.80,630.80,
INV-2025-000328,380,ISSUED,2025-01-15,2025-02-14,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,NET30,,67536.48,3376.83,70913.31,70913.31,
INV-2025-000329,380,ISSUED,2025-03-23,2025-04-22,AED,SELLER-001,100987654321000,CUST000102,200000000000102,AE,NET30,,5265.84,263.31,5529.15,5529.15,
INV-2025-000330,380,ISSUED,2025-08-26,2025-09-25,AED,SELLER-001,100987654321000,CUST000022,200000000000022,AE,NET30,,2481.25,124.06,2605.31,2605.31,
INV-2025-000331,380,ISSUED,2025-02-06,2025-03-08,AED,SELLER-001,100987654321000,CUST000027,200000000000027,AE,NET30,,5436.01,271.80,5707.81,5707.81,
INV-2025-000332,380,ISSUED,2025-10-11,2025-11-10,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET30,,4966.88,248.35,5215.23,5215.23,
INV-2025-000333,380,ISSUED,2025-03-05,2025-03-20,AED,SELLER-001,100987654321000,CUST000197,200000000000197,AE,NET15,,21693.96,1084.70,22778.66,22778.66,
INV-2025-000334,380,ISSUED,2025-04-02,2025-04-17,AED,SELLER-001,100987654321000,CUST000096,200000000000096,AE,NET15,,4342.54,217.13,4559.67,4559.67,
INV-2025-000335,380,ISSUED,2025-07-03,2025-07-03,AED,SELLER-001,100987654321000,CUST000064,200000000000064,AE,IMMED,,34994.08,1749.71,36743.79,36743.79,
INV-2025-000336,380,ISSUED,2025-02-24,2025-02-24,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,IMMED,,89373.50,0.00,89373.50,89373.50,
INV-2025-000337,380,ISSUED,2025-09-16,2025-10-01,AED,SELLER-001,100987654321000,CUST000036,200000000000036,AE,NET15,,4967.21,248.36,5215.57,5215.57,
INV-2025-000338,380,ISSUED,2025-05-03,2025-05-10,AED,SELLER-001,100987654321000,CUST000201,200000000000201,AE,NET7,,12144.21,607.23,12751.44,12751.44,
INV-2025-000339,380,ISSUED,2025-08-25,2025-09-24,AED,SELLER-001,100987654321000,CUST000001,200000000000001,AE,NET30,,11444.74,572.24,12016.98,12016.98,
INV-2025-000340,380,ISSUED,2025-01-30,2025-01-30,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,IMMED,,8165.29,408.27,8573.56,8573.56,
INV-2025-000341,380,ISSUED,2025-03-24,2025-03-31,AED,SELLER-001,100987654321000,CUST000125,200000000000125,AE,NET7,,18447.57,922.37,19369.94,19369.94,
INV-2025-000342,380,ISSUED,2025-01-02,2025-01-17,AED,SELLER-001,100987654321000,CUST000034,200000000000034,AE,NET15,,1454.51,72.73,1527.24,1527.24,
INV-2025-000343,380,ISSUED,2025-03-10,2025-03-25,AED,SELLER-001,100987654321000,CUST000092,200000000000092,AE,NET15,,29636.87,1481.84,31118.71,31118.71,
INV-2025-000344,380,ISSUED,2025-03-11,2025-03-26,AED,SELLER-001,100987654321000,CUST000183,200000000000183,AE,NET15,,3444.86,172.25,3617.11,3617.11,
INV-2025-000345,380,ISSUED,2025-08-05,2025-08-20,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,NET15,,1194.05,59.70,1253.75,1253.75,
INV-2025-000346,380,ISSUED,2025-09-09,2025-09-09,AED,SELLER-001,100987654321000,CUST000166,200000000000166,AE,IMMED,,20995.92,1049.80,22045.72,22045.72,
INV-2025-000347,380,ISSUED,2025-01-17,2025-01-17,AED,SELLER-001,100987654321000,CUST000010,200000000000010,AE,IMMED,,935.76,46.79,982.55,982.55,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-000348,380,ISSUED,2025-02-06,2025-03-08,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET30,,75.33,3.76,79.09,79.09,
INV-2025-000349,380,ISSUED,2025-03-18,2025-04-17,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,NET30,,68.91,3.45,72.36,72.36,
INV-2025-000350,380,ISSUED,2025-08-04,2025-08-19,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET15,,163.53,8.18,171.71,171.71,
INV-2025-000351,380,ISSUED,2025-12-02,2026-01-01,AED,SELLER-001,100987654321000,CUST000042,200000000000042,AE,NET30,,178900.01,8945.00,187845.01,187845.01,
INV-2025-000352,380,ISSUED,2025-08-12,2025-08-19,AED,SELLER-001,100987654321000,CUST000119,200000000000119,AE,NET7,,13340.80,667.04,14007.84,14007.84,
INV-2025-000353,380,ISSUED,2025-05-16,2025-05-23,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET7,,9208.08,460.41,9668.49,9668.49,
INV-2025-000354,380,ISSUED,2025-04-01,2025-04-16,AED,SELLER-001,100987654321000,CUST000002,200000000000002,AE,NET15,,33135.21,1656.76,34791.97,34791.97,
INV-2025-000355,380,ISSUED,2025-11-12,2025-12-12,AED,SELLER-001,100987654321000,CUST000032,200000000000032,AE,NET30,,85444.22,4248.87,89693.09,89693.09,
INV-2025-000356,380,ISSUED,2025-07-15,2025-07-30,AED,SELLER-001,100987654321000,CUST000078,200000000000078,AE,NET15,,158295.58,7914.78,166210.36,166210.36,
INV-2025-000357,380,ISSUED,2025-08-03,2025-09-02,AED,SELLER-001,100987654321000,CUST000113,200000000000113,AE,NET30,,3509.16,175.46,3684.62,3684.62,
INV-2025-000358,380,ISSUED,2025-10-23,2025-11-07,AED,SELLER-001,100987654321000,CUST000124,200000000000124,AE,NET15,,54741.72,2737.08,57478.80,57478.80,
INV-2025-000359,380,ISSUED,2025-09-15,2025-09-22,AED,SELLER-001,100987654321000,CUST000044,200000000000044,AE,NET7,,3904.92,195.25,4100.17,4100.17,
INV-2025-000360,380,ISSUED,2025-11-03,2025-12-03,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET30,,80876.02,4043.81,84919.83,84919.83,
INV-2025-000361,380,ISSUED,2025-09-09,2025-09-09,AED,SELLER-001,100987654321000,CUST000022,200000000000022,AE,IMMED,,3580.07,179.00,3759.07,3759.07,
INV-2025-000362,380,ISSUED,2025-10-18,2025-11-17,AED,SELLER-001,100987654321000,CUST000130,200000000000130,AE,NET30,,275.83,0.00,275.83,275.83,
INV-2025-000363,380,ISSUED,2025-07-20,2025-08-19,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET30,,17796.64,842.39,18639.03,18639.03,
INV-2025-000364,380,ISSUED,2025-06-29,2025-07-06,AED,SELLER-001,100987654321000,CUST000159,200000000000159,AE,NET7,,12932.29,49.36,12981.65,12981.65,
INV-2025-000365,380,ISSUED,2025-09-15,2025-10-15,AED,SELLER-001,100987654321000,CUST000025,200000000000025,AE,NET30,,36897.26,1731.61,38628.87,38628.87,
INV-2025-000366,380,ISSUED,2025-05-02,2025-05-02,AED,SELLER-001,100987654321000,CUST000137,200000000000137,AE,IMMED,,206282.16,10314.11,216596.27,216596.27,
INV-2025-000367,380,ISSUED,2025-01-23,2025-01-30,AED,SELLER-001,100987654321000,CUST000050,200000000000050,AE,NET7,,7400.85,370.04,7770.89,7770.89,
INV-2025-000368,380,ISSUED,2025-05-15,2025-05-30,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,NET15,,1911.00,95.55,2006.55,2006.55,
INV-2025-000369,380,ISSUED,2025-02-06,2025-02-13,AED,SELLER-001,100987654321000,CUST000048,200000000000048,AE,NET7,,203.58,10.18,213.76,213.76,
INV-2025-000370,380,ISSUED,2025-05-23,2025-05-30,AED,SELLER-001,100987654321000,CUST000086,200000000000086,AE,NET7,,15317.97,19.46,15337.43,15337.43,
INV-2025-000371,380,ISSUED,2025-10-15,2025-10-15,AED,SELLER-001,100987654321000,CUST000233,,BH,IMMED,,18967.74,934.48,19902.22,19902.22,
INV-2025-000372,380,ISSUED,2025-10-03,2025-10-18,AED,SELLER-001,100987654321000,CUST000155,200000000000155,AE,NET15,,124106.91,5452.98,129559.89,129559.89,
INV-2025-000373,380,ISSUED,2025-03-04,2025-03-04,AED,SELLER-001,100987654321000,CUST000155,200000000000155,AE,IMMED,,28245.02,1350.72,29595.74,29595.74,
INV-2025-000374,380,ISSUED,2025-07-29,2025-08-28,AED,SELLER-001,100987654321000,CUST000005,200000000000005,AE,NET30,,30329.74,1516.49,31846.23,31846.23,
INV-2025-000375,380,ISSUED,2025-10-14,2025-11-13,AED,SELLER-001,100987654321000,CUST000048,200000000000048,AE,NET30,,3772.70,188.63,3961.33,3961.33,
INV-2025-000376,380,ISSUED,2025-09-18,2025-09-18,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,IMMED,,2214.59,110.73,2325.32,2325.32,
INV-2025-000377,380,ISSUED,2025-10-19,2025-11-18,AED,SELLER-001,100987654321000,CUST000162,200000000000162,AE,NET30,,46.60,2.33,48.93,48.93,
INV-2025-000378,380,ISSUED,2025-05-11,2025-06-10,AED,SELLER-001,100987654321000,CUST000178,200000000000178,AE,NET30,,34911.97,1745.60,36657.57,36657.57,
INV-2025-000379,380,ISSUED,2025-05-18,2025-06-02,AED,SELLER-001,100987654321000,CUST000116,200000000000116,AE,NET15,,17882.80,772.35,18655.15,18655.15,
INV-2025-000380,380,ISSUED,2025-01-13,2025-01-20,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET7,,6937.50,346.88,7284.38,7284.38,
INV-2025-000381,380,ISSUED,2025-01-27,2025-02-26,AED,SELLER-001,100987654321000,CUST000039,200000000000039,AE,NET30,,39600.28,1980.01,41580.29,41580.29,ERR06_TOO_MANY_DECIMALS
INV-2025-000382,380,ISSUED,2025-08-06,2025-08-21,AED,SELLER-001,100987654321000,CUST000112,200000000000112,AE,NET15,,592.52,29.63,622.15,622.15,
INV-2025-000383,380,ISSUED,2025-10-28,2025-11-27,AED,SELLER-001,100987654321000,CUST000023,200000000000023,AE,NET30,,5700.79,285.04,5985.83,5985.83,
INV-2025-000384,380,ISSUED,2025-09-05,2025-09-20,AED,SELLER-001,100987654321000,CUST000075,200000000000075,AE,NET15,,37761.19,1888.06,39649.25,39649.25,
INV-2025-000385,380,ISSUED,2025-11-14,2025-11-21,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET7,,18028.07,901.41,18929.48,18929.48,
INV-2025-000386,380,ISSUED,2025-11-25,2025-12-25,AED,SELLER-001,100987654321000,CUST000041,200000000000041,AE,NET30,,51110.63,2555.53,53666.16,53666.16,
INV-2025-000387,380,ISSUED,2025-07-22,2025-07-22,AED,SELLER-001,100987654321000,CUST000167,200000000000167,AE,IMMED,,13310.01,641.36,13951.37,13951.37,
INV-2025-000388,380,ISSUED,2025-04-28,2025-04-28,AED,SELLER-001,100987654321000,CUST000025,200000000000025,AE,IMMED,,23071.21,1153.56,24224.77,24224.77,
INV-2025-000389,380,ISSUED,2025-09-22,2025-10-22,AED,SELLER-001,100987654321000,CUST000095,200000000000095,AE,NET30,,328.88,16.44,345.32,345.32,
INV-2025-000390,380,ISSUED,2025-08-06,2025-09-05,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET30,,68.95,3.45,72.40,72.40,
INV-2025-000391,380,ISSUED,2025-11-15,2025-11-22,AED,SELLER-001,100987654321000,CUST000058,200000000000058,AE,NET7,,16910.32,806.65,17716.97,17716.97,
INV-2025-000392,380,ISSUED,2025-07-06,2025-07-13,AED,SELLER-001,100987654321000,CUST000193,200000000000193,AE,NET7,,39324.31,1966.22,41290.53,41290.53,
INV-2025-000393,380,ISSUED,2025-06-06,2025-07-06,USD,SELLER-001,100987654321000,CUST000220,,OM,NET30,,202728.09,6576.71,209304.80,209304.80,ERR05_BAD_CURRENCY
INV-2025-000394,380,ISSUED,2025-02-14,2025-02-14,AED,SELLER-001,100987654321000,CUST000082,200000000000082,AE,IMMED,,7145.42,357.27,7502.69,7502.69,
INV-2025-000395,380,ISSUED,2025-02-19,2025-02-19,AED,SELLER-001,100987654321000,CUST000178,200000000000178,AE,IMMED,,4136.26,206.81,4343.07,4343.07,
INV-2025-000396,380,ISSUED,2025-09-11,2025-09-26,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,NET15,,48031.83,2401.59,50433.42,50433.42,
INV-2025-000397,380,ISSUED,2025-03-26,2025-03-26,AED,SELLER-001,100987654321000,CUST000020,200000000000020,AE,IMMED,,7919.61,395.98,8315.59,8315.59,
INV-2025-000398,380,ISSUED,2025-04-23,2025-05-08,AED,SELLER-001,100987654321000,CUST000015,200000000000015,AE,NET15,,2139.78,106.99,2246.77,2246.77,
INV-2025-000399,380,ISSUED,2025-08-28,2025-09-27,AED,SELLER-001,100987654321000,CUST000027,200000000000027,AE,NET30,,18012.55,900.63,18913.18,18913.18,
INV-2025-000400,380,ISSUED,2025-12-17,2026-01-16,AED,SELLER-001,100987654321000,CUST000046,200000000000046,AE,NET30,,115399.36,5727.68,121127.04,121127.04,
INV-2025-000401,380,ISSUED,2025-12-05,2025-12-20,AED,SELLER-001,100987654321000,CUST000201,200000000000201,AE,NET15,,5801.12,279.00,6080.12,6080.12,
INV-2025-000402,380,ISSUED,2025-12-01,2025-12-31,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,NET30,,3814.98,190.75,4005.73,4005.73,
INV-2025-000403,380,ISSUED,2025-01-17,2025-01-24,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,NET7,,27171.55,1358.58,28530.13,28530.13,
INV-2025-000404,380,ISSUED,2025-01-09,2025-01-16,AED,SELLER-001,100987654321000,CUST000175,200000000000175,AE,NET7,,1807.10,90.36,1897.46,1897.46,
INV-2025-000405,380,ISSUED,2025-03-11,2025-04-10,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET30,,168.83,8.44,177.27,177.27,
INV-2025-000406,380,ISSUED,2025-05-07,2025-05-07,AED,SELLER-001,100987654321000,CUST000087,200000000000087,AE,IMMED,,13887.90,694.40,14582.30,14582.30,
INV-2025-000407,380,ISSUED,2025-07-07,2025-07-14,AED,SELLER-001,100987654321000,CUST000009,200000000000009,AE,NET7,,56.11,2.81,58.92,58.92,
INV-2025-000408,380,ISSUED,2025-10-25,2025-10-25,AED,SELLER-001,100987654321000,CUST000033,200000000000033,AE,IMMED,,6531.78,326.59,6858.37,6858.37,
INV-2025-000409,380,ISSUED,2025-07-14,2025-07-29,AED,SELLER-001,100987654321000,CUST000002,200000000000002,AE,NET15,,13319.78,665.98,13985.76,13985.76,
INV-2025-000410,380,ISSUED,2025-11-22,2025-12-22,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,NET30,,23699.26,1184.97,24884.23,24884.23,
INV-2025-000411,380,ISSUED,2025-12-13,2025-12-28,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET15,,412.65,20.63,433.28,433.28,
INV-2025-000412,380,ISSUED,2025-02-17,2025-03-04,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,NET15,,11993.56,599.68,12593.24,12593.24,
INV-2025-000413,380,ISSUED,2025-11-03,2025-12-03,AED,SELLER-001,100987654321000,CUST000014,200000000000014,AE,NET30,,557.98,27.90,585.88,585.88,
INV-2025-000414,380,ISSUED,2025-11-14,2025-12-14,AED,SELLER-001,100987654321000,CUST000215,,BH,NET30,,13345.09,533.30,13878.39,13878.39,
INV-2025-000415,380,ISSUED,2025-07-01,2025-07-08,AED,SELLER-001,100987654321000,CUST000247,,IN,NET7,,693.80,34.69,728.49,728.49,
INV-2025-000416,380,ISSUED,2025-05-05,2025-05-20,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,NET15,,1633.79,81.69,1715.48,1715.48,
INV-2025-000417,380,ISSUED,2025-09-02,2025-09-09,AED,SELLER-001,100987654321000,CUST000009,200000000000009,AE,NET7,,6744.14,337.21,7081.35,7081.35,
INV-2025-000418,380,ISSUED,2025-11-17,2025-11-17,AED,SELLER-001,100987654321000,CUST000123,200000000000123,AE,IMMED,,41845.97,1544.55,43390.52,43390.52,
INV-2025-000419,380,ISSUED,2025-10-01,2025-10-16,AED,SELLER-001,100987654321000,CUST000052,200000000000052,AE,NET15,,9639.34,481.96,10121.30,10121.30,
INV-2025-000420,380,ISSUED,2025-02-10,2025-02-25,AED,SELLER-001,100987654321000,CUST000149,200000000000149,AE,NET15,,10913.40,545.67,11459.07,11459.07,
INV-2025-000421,380,ISSUED,2025-11-25,2025-12-25,AED,SELLER-001,100987654321000,CUST000204,200000000000204,AE,NET30,,6975.49,348.77,7324.26,7324.26,
INV-2025-000422,380,ISSUED,2025-08-18,2025-09-17,AED,SELLER-001,100987654321000,CUST000225,,SA,NET30,,48004.60,1769.46,49774.06,49774.06,
INV-2025-000423,380,ISSUED,2025-02-12,2025-02-27,AED,SELLER-001,100987654321000,CUST000045,200000000000045,AE,NET15,,1583.33,40.66,1623.99,1623.99,
INV-2025-000424,380,ISSUED,2025-07-10,2025-07-17,AED,SELLER-001,100987654321000,CUST000244,,OM,NET7,,380.01,19.00,399.01,399.01,
INV-2025-000425,380,ISSUED,2025-11-13,2025-12-13,AED,SELLER-001,100987654321000,CUST000033,200000000000033,AE,NET30,,3412.38,170.61,3582.99,3582.99,
INV-2025-000426,380,ISSUED,2025-11-03,2025-11-18,AED,SELLER-001,100987654321000,CUST000013,200000000000013,AE,NET15,,24246.09,1212.31,25458.40,25458.40,
INV-2025-000427,380,ISSUED,2025-01-07,2025-02-06,AED,SELLER-001,100987654321000,CUST000087,200000000000087,AE,NET30,,5939.51,223.74,6163.25,6163.25,
INV-2025-000428,380,ISSUED,2025-02-22,2025-03-24,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET30,,3288.49,164.42,3452.91,3452.91,
INV-2025-000429,380,ISSUED,2025-12-09,2025-12-24,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET15,,16295.10,814.76,17109.86,17109.86,
INV-2025-000430,380,ISSUED,2025-09-15,2025-09-30,AED,SELLER-001,100987654321000,CUST000066,200000000000066,AE,NET15,,1333.42,66.67,1400.09,1400.09,
INV-2025-000431,380,ISSUED,2025-10-30,2025-11-14,AED,SELLER-001,100987654321000,CUST000029,200000000000029,AE,NET15,,159389.74,1045.53,160435.27,160435.27,
INV-2025-000432,380,ISSUED,2025-02-07,2025-03-09,AED,SELLER-001,100987654321000,CUST000173,200000000000173,AE,NET30,,2947.44,147.37,3094.81,3094.81,
INV-2025-000433,380,ISSUED,2025-07-14,2025-07-21,AED,SELLER-001,100987654321000,CUST000134,200000000000134,AE,NET7,,85038.86,4251.95,89290.81,89290.81,
INV-2025-000434,380,ISSUED,2025-11-01,2025-12-01,AED,SELLER-001,100987654321000,CUST000176,,AE,NET30,,12565.46,628.27,13193.73,13193.73,ERR01_MISSING_BUYER_TRN
INV-2025-000435,380,ISSUED,2025-04-08,2025-04-15,AED,SELLER-001,100987654321000,CUST000033,200000000000033,AE,NET7,,5745.73,287.28,6033.01,6033.01,
INV-2025-000436,380,ISSUED,2025-06-19,2025-06-26,AED,SELLER-001,100987654321000,CUST000179,200000000000179,AE,NET7,,3913.23,195.67,4108.90,4108.90,
INV-2025-000437,380,ISSUED,2025-01-06,2025-02-05,AED,SELLER-001,100987654321000,CUST000033,200000000000033,AE,NET30,,11066.53,553.33,11619.86,11619.86,
INV-2025-000438,380,ISSUED,2025-09-04,2025-09-04,AED,SELLER-001,100987654321000,CUST000174,200000000000174,AE,IMMED,,13975.19,698.76,14673.95,14673.95,
INV-2025-000439,380,ISSUED,2025-06-11,2025-06-18,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,NET7,,420.15,21.01,441.16,441.16,
INV-2025-000440,380,ISSUED,2025-01-15,2025-01-22,USD,SELLER-001,100987654321000,CUST000112,200000000000112,AE,NET7,,98243.11,4912.15,103155.26,103155.26,ERR05_BAD_CURRENCY
INV-2025-000441,380,ISSUED,2025-05-19,2025-06-18,AED,SELLER-001,100987654321000,CUST000103,200000000000103,AE,NET30,,13814.19,690.71,14504.90,14504.90,
INV-2025-000442,380,ISSUED,2025-12-30,2026-01-29,AED,SELLER-001,100987654321000,CUST000192,200000000000192,AE,NET30,,1434.26,71.71,1505.97,1505.97,
INV-2025-000443,380,ISSUED,2025-03-24,2025-03-31,AED,SELLER-001,100987654321000,CUST000069,200000000000069,AE,NET7,,176598.67,8783.31,185381.98,185381.98,
INV-2025-000444,380,ISSUED,2025-06-30,2025-07-07,AED,SELLER-001,100987654321000,CUST000016,200000000000016,AE,NET7,,14254.35,712.72,14967.07,14967.07,
INV-2025-000010,380,ISSUED,2025-04-04,2025-05-04,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET30,,438.39,0.00,438.39,438.39,ERR08_DUPLICATE_INVOICE_ID
INV-2025-000446,380,ISSUED,2025-11-04,2025-11-04,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,IMMED,,197859.41,9892.98,207752.39,207752.39,
INV-2025-000447,380,ISSUED,2025-01-28,2025-02-27,AED,SELLER-001,100987654321000,CUST000033,200000000000033,AE,NET30,,20305.31,915.67,21220.98,21220.98,
INV-2025-000448,380,ISSUED,2025-02-28,2025-03-30,AED,SELLER-001,100987654321000,CUST000006,12345678901234,AE,NET30,,376.06,18.81,394.87,394.87,ERR02_BAD_TRN_LENGTH
INV-2025-000449,380,ISSUED,2025-12-26,2026-01-25,AED,SELLER-001,100987654321000,CUST000047,200000000000047,AE,NET30,,3310.22,165.51,3475.73,3475.73,
INV-2025-000450,380,ISSUED,2025-02-12,2025-03-14,AED,SELLER-001,100987654321000,CUST000115,200000000000115,AE,NET30,,306.38,15.32,321.70,321.70,
INV-2025-000451,380,ISSUED,2025-10-21,2025-11-05,AED,SELLER-001,100987654321000,CUST000045,200000000000045,AE,NET15,,2241.34,112.07,2353.41,2353.41,
INV-2025-000452,380,ISSUED,2025-06-09,2025-07-09,AED,SELLER-001,100987654321000,CUST000050,200000000000050,AE,NET30,,488793.37,24439.67,513233.04,513233.04,
INV-2025-000453,380,ISSUED,2025-11-02,2025-11-02,AED,SELLER-001,100987654321000,CUST000014,200000000000014,AE,IMMED,,66069.45,3303.48,69372.93,69372.93,
INV-2025-000454,380,ISSUED,2025-03-21,2025-04-20,AED,SELLER-001,100987654321000,CUST000037,200000000000037,AE,NET30,,9112.62,455.63,9568.25,9568.25,
INV-2025-000455,380,ISSUED,2025-02-14,2025-02-21,AED,SELLER-001,100987654321000,CUST000065,200000000000065,AE,NET7,,24617.74,1230.89,25848.63,25848.63,
INV-2025-000456,380,ISSUED,2025-02-18,2025-03-20,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,NET30,,15740.11,12.36,15752.47,15752.47,
INV-2025-000457,380,ISSUED,2025-03-05,2025-04-04,AED,SELLER-001,100987654321000,CUST000020,200000000000020,AE,NET30,,81801.96,4090.10,85892.06,85892.06,
INV-2025-000458,380,ISSUED,2025-08-04,2025-08-11,AED,SELLER-001,100987654321000,CUST000038,200000000000038,AE,NET7,,88857.62,4442.88,93300.50,93300.50,
INV-2025-000459,380,ISSUED,2025-12-03,2026-01-02,AED,SELLER-001,100987654321000,CUST000083,200000000000083,AE,NET30,,45453.03,859.69,46312.72,46312.72,
INV-2025-000460,380,ISSUED,2025-01-03,2025-01-03,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,IMMED,,2580.85,129.04,2709.89,2709.89,
INV-2025-000461,380,ISSUED,2025-05-16,2025-05-23,AED,SELLER-001,100987654321000,CUST000222,,UK,NET7,,29407.31,1293.33,30700.64,30700.64,
INV-2025-000462,380,ISSUED,2025-12-08,2025-12-23,AED,SELLER-001,100987654321000,CUST000044,200000000000044,AE,NET15,,11.70,0.59,12.29,12.29,
INV-2025-000463,380,ISSUED,2025-07-08,2025-07-23,AED,SELLER-001,100987654321000,CUST000047,200000000000047,AE,NET15,,2337.22,116.86,2454.08,2454.08,
INV-2025-000464,380,ISSUED,2025-05-12,2025-05-19,AED,SELLER-001,100987654321000,CUST000046,200000000000046,AE,NET7,,11137.26,556.86,11694.12,11694.12,
INV-2025-000465,380,ISSUED,2025-05-11,2025-05-18,AED,SELLER-001,100987654321000,CUST000051,200000000000051,AE,NET7,,7190.28,359.51,7549.79,7549.79,
INV-2025-000466,380,ISSUED,2025-02-25,2025-03-27,AED,SELLER-001,100987654321000,CUST000198,200000000000198,AE,NET30,,6128.92,306.43,6435.35,6435.35,
INV-2025-000467,380,ISSUED,2025-08-11,2025-08-26,AED,SELLER-001,100987654321000,CUST000158,200000000000158,AE,NET15,,119262.23,5963.11,125225.34,125225.34,
INV-2025-000468,380,ISSUED,2025-09-08,2025-09-23,AED,SELLER-001,100987654321000,CUST000026,200000000000026,AE,NET15,,1992.12,99.61,2091.73,2091.73,
INV-2025-000469,380,ISSUED,2025-02-27,2025-03-29,AED,SELLER-001,100987654321000,CUST000124,200000000000124,AE,NET30,,9190.94,459.55,9650.49,9650.49,
INV-2025-000470,380,ISSUED,2025-05-07,2025-06-06,AED,SELLER-001,100987654321000,CUST000028,200000000000028,AE,NET30,,11135.17,556.76,11691.93,11691.93,
INV-2025-000471,380,ISSUED,2025-06-30,2025-06-30,AED,SELLER-001,100987654321000,CUST000024,200000000000024,AE,IMMED,,3620.27,181.01,3801.28,3801.28,
INV-2025-000472,380,ISSUED,2025-10-20,2025-11-04,AED,SELLER-001,100987654321000,CUST000042,200000000000042,AE,NET15,,844.19,42.21,886.40,886.40,
INV-2025-000473,380,ISSUED,2025-04-02,2025-04-09,AED,SELLER-001,100987654321000,CUST000103,200000000000103,AE,NET7,,22312.90,1115.64,23428.54,23428.54,ERR03_TAX_MISMATCH
