InvoiceID,TaxCategory,TaxRate,TaxableAmount,TaxAmount,ErrorScenarioCode
INV-2025-002534,S,5.00,2862.48,143.12,
INV-2025-002535,S,5.00,70803.92,3540.19,
INV-2025-002536,S,5.00,1309.08,65.45,
INV-2025-002537,S,5.00,4193.69,209.68,
INV-2025-002538,E,0.00,12994.29,0.00,
INV-2025-002539,S,5.00,2925.83,146.29,
INV-2025-002540,S,5.00,1110.92,55.55,
INV-2025-002541,S,5.00,3913.37,195.67,
INV-2025-002542,S,5.00,24025.46,1201.27,
INV-2025-002543,S,5.00,4390.49,219.53,
INV-2025-002544,S,5.00,7308.37,365.43,
INV-2025-002545,S,5.00,11053.18,552.65,
INV-2025-002546,S,5.00,7342.02,367.10,
INV-2025-002547,S,5.00,12978.66,648.93,
INV-2025-002548,E,0.00,61598.08,0.00,
INV-2025-002548,S,5.00,32309.41,1615.47,
INV-2025-002549,S,5.00,8674.30,433.72,
INV-2025-002550,S,5.00,174447.83,8722.39,
INV-2025-002551,E,0.00,193.36,0.00,
INV-2025-002551,S,5.00,31819.01,1590.95,
INV-2025-002552,S,5.00,1300.43,65.02,
INV-2025-002553,S,5.00,61795.01,3089.75,
INV-2025-002554,E,0.00,269.58,0.00,
INV-2025-002554,S,5.00,52846.91,2642.35,
INV-2025-002555,S,5.00,36.56,1.83,
INV-2025-002556,S,5.00,315.38,15.77,
INV-2025-002557,S,5.00,32248.63,1612.42,
INV-2025-002558,S,5.00,13601.36,680.07,
INV-2025-002559,S,5.00,571.64,28.58,
INV-2025-002560,S,5.00,2702.66,135.13,
INV-2025-002561,S,5.00,6467.50,323.38,
INV-2025-002562,S,5.00,4137.24,206.86,
INV-2025-002563,S,5.00,5039.78,251.99,
INV-2025-002564,S,5.00,92039.47,4601.98,
INV-2025-002565,S,5.00,1936.74,96.84,
INV-2025-002566,S,5.00,23262.57,1163.13,
INV-2025-002567,S,5.00,29961.63,1498.08,
INV-2025-002568,S,5.00,1961.09,98.05,
INV-2025-002569,S,5.00,371.47,18.57,
INV-2025-002570,E,0.00,134.83,0.00,
INV-2025-002570,S,5.00,2460.16,123.01,
INV-2025-002571,S,5.00,2834.66,141.73,
INV-2025-002572,S,5.00,309197.19,15459.87,
INV-2025-002573,S,5.00,3151.24,157.56,
INV-2025-002574,S,5.00,134.58,6.73,
INV-2025-002575,S,5.00,5858.93,292.94,
INV-2025-002576,E,0.00,163.36,0.00,
INV-2025-002576,S,5.00,127048.88,6352.44,
INV-2025-002577,S,5.00,66544.93,3327.25,
INV-2025-002578,S,5.00,9774.10,488.70,
INV-2025-002579,E,0.00,392.97,0.00,
INV-2025-002580,S,5.00,3719.23,185.96,
INV-2025-002581,S,5.00,10244.32,512.22,
INV-2025-002582,S,5.00,43.03,2.15,
INV-2025-002583,S,5.00,363646.34,18182.32,
INV-2025-002584,S,5.00,662.75,33.13,
INV-2025-002585,S,5.00,118504.34,5925.21,
INV-2025-002586,S,5.00,1817.60,90.87,
INV-2025-002587,E,0.00,2447.88,0.00,
INV-2025-002587,S,5.00,7945.95,397.30,
INV-2025-002588,E,0.00,11056.14,0.00,
INV-2025-002588,S,5.00,9821.64,491.08,
INV-2025-002589,S,5.00,82062.17,4103.11,
INV-2025-002590,S,5.00,175.48,8.78,
INV-2025-002591,S,5.00,6144.55,307.23,
INV-2025-002592,E,0.00,15832.80,0.00,
INV-2025-002592,S,5.00,71461.04,3573.05,
INV-2025-002593,S,5.00,160000.93,8000.04,
INV-2025-002594,S,5.00,146647.94,7332.40,
INV-2025-002595,E,0.00,1674.08,0.00,
INV-2025-002595,S,5.00,962.88,48.15,
INV-2025-002596,S,5.00,10064.46,503.22,
INV-2025-002597,S,5.00,25179.93,1258.99,
INV-2025-002598,S,5.00,1106.66,55.33,
INV-2025-002599,S,5.00,14563.66,728.18,
INV-2025-002600,S,5.00,100523.73,5026.19,
INV-2025-002601,E,0.00,458.64,0.00,
INV-2025-002602,S,5.00,7693.06,384.66,
INV-2025-002603,E,0.00,780.68,0.00,
INV-2025-002603,S,5.00,1690.47,84.52,
INV-2025-002604,S,5.00,14983.35,749.17,
INV-2025-002605,S,5.00,11915.52,595.77,
INV-2025-002606,S,5.00,14602.41,730.12,
INV-2025-002607,S,5.00,10885.63,544.28,
INV-2025-002608,E,0.00,758.04,0.00,
INV-2025-002608,S,5.00,16452.07,822.60,
INV-2025-002609,S,5.00,82.74,4.14,
INV-2025-002610,S,5.00,6513.17,325.66,
INV-2025-002611,S,5.00,16277.48,813.87,
INV-2025-002612,E,0.00,13225.96,0.00,
INV-2025-002612,S,5.00,184.47,9.22,
INV-2025-002613,S,5.00,6073.19,303.66,
INV-2025-002614,S,5.00,62314.44,3115.72,
INV-2025-002615,S,5.00,6714.98,335.74,
INV-2025-002616,S,5.00,28385.94,1419.31,
INV-2025-002617,E,0.00,66908.40,0.00,
INV-2025-002617,S,5.00,1051.70,52.58,
INV-2025-002618,S,5.00,2675.11,133.76,
INV-2025-002619,S,5.00,1349.42,67.47,
INV-2025-002620,S,5.00,38953.81,1947.69,
INV-2025-002621,S,5.00,335.78,16.79,
INV-2025-002622,S,5.00,8180.00,409.00,
INV-2025-002623,S,5.00,2389.92,119.50,
INV-2025-002624,S,5.00,28875.31,1443.76,
INV-2025-002625,S,5.00,274.56,13.73,
INV-2025-002626,S,5.00,929.68,46.48,
INV-2025-002627,S,5.00,73529.98,3676.50,
INV-2025-002628,S,5.00,4386.30,219.32,
INV-2025-002629,S,5.00,2482.70,124.14,
INV-2025-002630,S,5.00,22238.69,1111.94,
INV-2025-002631,S,5.00,61.82,3.09,
INV-2025-002632,S,5.00,18335.86,916.79,
INV-2025-002633,S,5.00,338733.70,16936.69,
INV-2025-002634,E,0.00,56173.77,0.00,
INV-2025-002634,S,5.00,29149.68,1457.48,
INV-2025-002635,E,0.00,863.76,0.00,
INV-2025-002635,S,5.00,1517.40,75.87,
INV-2025-002636,S,5.00,21639.47,1081.98,
INV-2025-002637,S,5.00,493.40,24.67,
INV-2025-002638,S,5.00,3241.63,162.08,
INV-2025-002639,S,5.00,3993.06,199.66,
INV-2025-002640,S,5.00,14128.02,706.40,
INV-2025-002641,E,0.00,196.39,0.00,
INV-2025-002641,S,5.00,58940.97,2947.04,
INV-2025-002642,S,5.00,10519.48,525.97,
INV-2025-002643,S,5.00,10119.05,505.96,
INV-2025-002644,S,5.00,17227.00,861.35,
INV-2025-002645,E,0.00,17861.38,0.00,
INV-2025-002646,S,5.00,10203.93,510.20,
INV-2025-002647,S,5.00,20354.51,1017.73,
INV-2025-002648,S,5.00,14112.99,705.65,
INV-2025-002649,S,5.00,10142.31,507.11,
INV-2025-002650,S,5.00,73829.53,3691.48,
INV-2025-002651,S,5.00,10551.60,527.58,
INV-2025-002652,S,5.00,721.82,36.09,
INV-2025-002653,S,5.00,1092.01,54.60,
INV-2025-002654,S,5.00,210.20,10.51,
INV-2025-002655,S,5.00,4676.09,233.80,
INV-2025-002656,S,5.00,48275.00,2413.75,
INV-2025-002657,S,5.00,117131.40,5856.57,
INV-2025-002658,S,5.00,1386.60,69.33,
INV-2025-002659,S,5.00,20579.66,1028.99,
INV-2025-002660,S,5.00,2558.94,127.94,
INV-2025-002661,S,5.00,5090.77,254.54,
INV-2025-002662,S,5.00,1993.40,99.67,
INV-2025-002663,S,5.00,3205.61,160.28,
INV-2025-002664,S,5.00,3570.02,178.50,
INV-2025-002665,E,0.00,1721.64,0.00,
INV-2025-002665,S,5.00,20012.70,1000.64,
INV-2025-002666,E,0.00,10469.60,0.00,
INV-2025-002667,E,0.00,490.94,0.00,
INV-2025-002668,S,5.00,2242.30,112.11,
INV-2025-002669,S,5.00,24892.23,1244.62,
INV-2025-002670,S,5.00,5328.72,266.44,
INV-2025-002671,S,5.00,3963.29,198.16,
INV-2025-002672,S,5.00,15341.50,767.08,
INV-2025-002673,S,5.00,29537.79,1476.89,
INV-2025-002674,E,0.00,2120.83,0.00,
INV-2025-002674,S,5.00,70921.57,3546.07,
INV-2025-002675,S,5.00,65.68,3.28,
INV-2025-002676,S,5.00,31894.41,1594.71,
INV-2025-002677,S,5.00,4171.93,208.60,
INV-2025-002678,S,5.00,7390.49,369.52,
INV-2025-002678,Z,0.00,5155.47,0.00,
INV-2025-002679,S,5.00,7029.41,351.47,
INV-2025-002680,E,0.00,2841.68,0.00,
INV-2025-002680,S,5.00,7267.50,363.37,
INV-2025-002681,S,5.00,1038.92,51.95,
INV-2025-002682,S,5.00,106647.36,5332.37,
INV-2025-002683,S,5.00,530.19,26.51,
INV-2025-002684,S,5.00,198475.14,9923.76,
INV-2025-002685,S,5.00,9773.34,488.67,
INV-2025-002686,S,5.00,19333.14,966.65,
INV-2025-002687,S,5.00,30296.85,1514.84,
INV-2025-002688,S,5.00,2495.84,125.29,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-002689,E,0.00,2306.10,0.00,
INV-2025-002689,S,5.00,41697.00,2084.85,
INV-2025-002690,S,5.00,1854.30,92.72,
INV-2025-002691,S,5.00,158148.81,7907.45,
INV-2025-002692,S,5.00,611.35,30.57,
INV-2025-002693,S,5.00,6871.77,343.59,
INV-2025-002694,S,5.00,2676.82,133.84,
INV-2025-002695,S,5.00,51507.54,2575.38,
INV-2025-002696,S,5.00,34737.64,1736.89,
INV-2025-002697,S,5.00,4597.44,229.87,
INV-2025-002698,S,5.00,13579.98,678.99,
INV-2025-002699,S,5.00,343594.12,17179.70,
INV-2025-002700,S,5.00,873.33,43.66,
INV-2025-002701,S,5.00,1881.44,94.07,
INV-2025-002702,S,5.00,284.70,14.24,
INV-2025-002703,S,5.00,8714.24,435.71,
INV-2025-002704,S,5.00,12655.43,632.77,
INV-2025-002705,S,5.00,6074.17,303.71,
INV-2025-002705,Z,0.00,670.71,0.00,
INV-2025-002706,S,5.00,2693.26,134.66,
INV-2025-002707,S,5.00,25802.47,1290.12,
INV-2025-002708,S,5.00,82.07,4.10,
INV-2025-002709,S,5.00,112642.98,5632.16,
INV-2025-002710,S,5.00,4436.46,221.82,
INV-2025-002711,S,5.00,1993.88,99.70,
INV-2025-002712,S,5.00,2255.63,112.79,
INV-2025-002713,S,5.00,150351.84,7517.59,
INV-2025-002714,S,5.00,681.96,34.10,
INV-2025-002715,S,5.00,2891.70,144.58,
INV-2025-002716,S,5.00,120.72,6.04,
INV-2025-002717,S,5.00,57150.05,2857.50,
INV-2025-002718,S,5.00,507.71,25.38,
INV-2025-002719,S,5.00,356.63,17.83,
INV-2025-002720,S,5.00,29573.50,1478.68,
INV-2025-002721,S,5.00,37555.56,1877.78,
INV-2025-002722,S,5.00,1458.80,72.94,
INV-2025-002723,E,0.00,309.50,0.00,
INV-2025-002723,S,5.00,8597.88,429.90,
INV-2025-002724,E,0.00,282.41,0.00,
INV-2025-002724,S,5.00,102899.68,5145.00,
INV-2025-002725,S,5.00,8697.57,434.87,
INV-2025-002726,S,5.00,14410.90,720.54,
INV-2025-002727,E,0.00,250.74,0.00,
INV-2025-002727,S,5.00,3312.60,165.63,
INV-2025-002728,S,5.00,9558.28,477.91,
INV-2025-002729,S,5.00,7485.32,374.27,
INV-2025-002730,E,0.00,1306.27,0.00,
INV-2025-002731,S,5.00,190253.48,9512.67,
INV-2025-002732,E,0.00,54535.74,0.00,
INV-2025-002732,S,5.00,4195.74,209.78,
INV-2025-002733,S,5.00,685.76,34.29,
INV-2025-002734,S,5.00,41317.84,2065.90,
INV-2025-002735,S,5.00,140.43,7.52,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-002736,S,5.00,10777.66,538.88,
INV-2025-002737,S,5.00,8550.84,427.54,
INV-2025-002738,S,5.00,20940.49,1047.03,
INV-2025-002739,S,5.00,5978.11,298.90,
INV-2025-000042,S,5.00,228150.07,11407.51,ERR08_DUPLICATE_INVOICE_ID
INV-2025-002741,S,5.00,28908.67,1445.43,
INV-2025-002742,S,5.00,216.48,10.82,
INV-2025-002743,S,5.00,4555.39,227.77,
INV-2025-002744,S,5.00,17394.44,869.72,
INV-2025-002745,E,0.00,366.64,0.00,
INV-2025-002745,S,5.00,1396.29,69.81,
INV-2025-002746,S,5.00,8548.57,427.43,
INV-2025-002747,S,5.00,566843.91,28342.20,
INV-2025-002748,S,5.00,6606.67,330.33,
INV-2025-002749,S,5.00,9153.70,457.69,
INV-2025-002750,S,5.00,103.44,5.17,
INV-2025-002751,S,5.00,22245.33,1112.26,
INV-2025-002752,S,5.00,38321.31,1916.07,
INV-2025-002753,S,5.00,3820.03,191.00,
INV-2025-002754,S,5.00,12669.51,633.49,
INV-2025-002755,S,5.00,7979.71,398.99,
INV-2025-002756,E,0.00,1808.46,0.00,
INV-2025-002756,S,5.00,324535.58,16226.79,
INV-2025-002757,S,5.00,2584.52,129.23,
INV-2025-002758,S,5.00,22396.57,1119.84,
INV-2025-002759,S,5.00,3980.97,199.05,
INV-2025-002760,S,5.00,9433.52,471.68,
INV-2025-002761,S,5.00,2338.92,116.95,
INV-2025-002762,S,5.00,491.01,24.55,
INV-2025-002763,S,5.00,72561.63,3628.09,
INV-2025-002764,S,5.00,653.03,32.65,
INV-2025-002765,S,5.00,35989.10,1799.46,
INV-2025-002766,E,0.00,5161.39,0.00,
INV-2025-002766,S,5.00,29862.88,1493.15,
INV-2025-002767,S,5.00,41649.77,2082.49,
INV-2025-002768,S,5.00,26081.30,1304.07,
INV-2025-002768,Z,0.00,823.56,0.00,
INV-2025-002769,S,5.00,3815.41,190.77,
INV-2025-002770,S,5.00,2393.14,119.66,
INV-2025-002771,S,5.00,3248.79,162.44,
INV-2025-002772,S,5.00,42228.32,2111.42,
INV-2025-002773,S,5.00,2462.84,123.15,
INV-2025-002774,S,5.00,46515.99,2325.80,
INV-2025-002775,S,5.00,581.16,29.06,
INV-2025-002776,S,5.00,247.57,12.38,
INV-2025-002777,S,5.00,5003.55,250.18,
INV-2025-002778,S,5.00,509.10,25.46,
INV-2025-002779,E,0.00,158.08,0.00,
INV-2025-002779,S,5.00,33809.12,1690.45,
INV-2025-002780,S,5.00,3907.91,195.39,
INV-2025-002781,S,5.00,42172.94,2108.65,
INV-2025-002782,S,5.00,447.99,22.40,
INV-2025-002783,S,5.00,50801.15,2540.06,
INV-2025-002784,E,0.00,2185.78,0.00,
INV-2025-002784,S,5.00,4431.12,221.55,
INV-2025-002785,S,5.00,3363.17,168.16,
INV-2025-002786,S,5.00,307.14,15.35,
INV-2025-002787,E,0.00,621.36,0.00,
INV-2025-002787,S,5.00,2168.08,108.41,
INV-2025-002788,S,5.00,9147.69,457.40,
INV-2025-002789,E,0.00,2466.24,0.00,
INV-2025-002789,S,5.00,1872.14,93.61,
INV-2025-002790,E,0.00,6281.05,0.00,
INV-2025-002790,S,5.00,125269.65,6263.48,
INV-2025-002791,S,5.00,1757.84,87.89,
INV-2025-002792,S,5.00,11993.03,599.66,
INV-2025-002793,S,5.00,74638.52,3731.93,
INV-2025-002794,S,5.00,10210.09,510.50,
INV-2025-002795,S,5.00,134648.32,6732.42,
INV-2025-002796,S,5.00,10527.45,526.37,
INV-2025-002797,E,0.00,1220.60,0.00,
INV-2025-002797,S,5.00,145426.66,7271.34,
INV-2025-002798,S,5.00,87225.23,4361.27,
INV-2025-002799,S,5.00,376.53,18.83,
INV-2025-002800,S,5.00,6935.56,346.78,
INV-2025-002801,S,5.00,6798.81,339.94,
INV-2025-002802,S,5.00,33421.84,1671.10,
INV-2025-002803,S,5.00,81.60,4.08,
INV-2025-002804,S,5.00,1509.62,75.48,
INV-2025-002805,S,5.00,11133.51,556.67,
INV-2025-002806,S,5.00,33365.28,1668.27,
INV-2025-002807,S,5.00,759.25,37.97,
INV-2025-002808,S,5.00,496.88,24.84,
INV-2025-002809,S,5.00,7010.57,350.53,
INV-2025-002810,S,5.00,6327.67,316.39,
INV-2025-002811,Z,0.00,1239.35,0.00,
INV-2025-002812,S,5.00,3717.80,185.89,
INV-2025-002813,S,5.00,15892.21,794.61,
INV-2025-002814,S,5.00,52005.99,2600.30,
INV-2025-002815,S,5.00,153035.88,7651.81,
INV-2025-002816,S,5.00,22367.05,1118.36,
INV-2025-002817,S,5.00,166254.44,8312.72,
INV-2025-002818,E,0.00,1745.82,0.00,
INV-2025-002819,S,5.00,4546.98,227.35,
INV-2025-002820,S,5.00,1844.84,92.24,
INV-2025-002820,Z,0.00,38386.64,0.00,
INV-2025-002821,S,5.00,23484.05,1174.21,
INV-2025-002822,S,5.00,34320.19,1716.00,
INV-2025-002823,S,5.00,883.35,44.17,
INV-2025-002824,S,5.00,146.10,7.31,
INV-2025-002825,S,5.00,83383.37,4169.17,
INV-2025-002826,S,5.00,28737.75,1436.89,
INV-2025-002827,S,5.00,15867.81,793.39,
INV-2025-002828,S,5.00,1231.04,61.55,
INV-2025-000481,S,5.00,12522.56,626.13,ERR08_DUPLICATE_INVOICE_ID
INV-2025-002830,E,0.00,681.60,0.00,
INV-2025-002831,E,0.00,337.45,0.00,
INV-2025-002831,S,5.00,26217.45,1310.88,
INV-2025-002832,E,0.00,1386.45,0.00,
INV-2025-002832,S,5.00,3208.74,160.44,
INV-2025-002833,S,5.00,3886.33,194.31,
INV-2025-002834,S,5.00,414.29,20.71,
INV-2025-002835,S,5.00,105250.81,5262.54,
INV-2025-002836,S,5.00,35506.02,1775.30,
INV-2025-002837,S,5.00,228.20,11.41,
INV-2025-002838,S,5.00,9485.99,474.30,
INV-2025-002839,S,5.00,907.98,45.40,
INV-2025-002840,S,5.00,5472.36,273.62,
INV-2025-002841,S,5.00,492.41,24.62,
INV-2025-002842,S,5.00,43.65,2.18,
INV-2025-002843,S,5.00,280.45,14.02,
INV-2025-002844,S,5.00,28817.75,1440.88,
INV-2025-002845,S,5.00,8068.07,403.41,
INV-2025-002846,S,5.00,13176.33,658.82,
INV-2025-002847,E,0.00,1586.56,0.00,
INV-2025-002847,S,5.00,30190.51,1509.53,
INV-2025-002848,S,5.00,6419.81,320.98,
INV-2025-002849,S,5.00,3692.30,184.62,
INV-2025-002850,S,5.00,68138.95,3406.93,
INV-2025-002851,S,5.00,145045.18,7252.25,
INV-2025-002852,Z,0.00,8517.80,0.00,
INV-2025-002853,E,0.00,220.75,0.00,
INV-2025-002853,S,5.00,193737.68,9686.88,
INV-2025-000042,S,5.00,2739.35,136.97,ERR08_DUPLICATE_INVOICE_ID
INV-2025-002855,S,5.00,28648.35,1432.42,
INV-2025-002856,S,5.00,19779.35,988.97,
INV-2025-002857,S,5.00,16919.38,845.98,
INV-2025-002858,S,5.00,955.17,47.76,
INV-2025-002859,E,0.00,9906.64,0.00,
INV-2025-002859,S,5.00,186550.63,9327.53,
INV-2025-002860,S,5.00,2384.85,119.24,
INV-2025-002861,S,5.00,353.41,17.67,
INV-2025-002862,S,5.00,24360.73,1218.02,
INV-2025-002863,S,5.00,328.57,16.43,
INV-2025-002864,S,5.00,293837.28,14691.87,
INV-2025-002865,S,5.00,3006.02,150.30,
INV-2025-002866,S,5.00,7968.93,398.45,
INV-2025-002867,S,5.00,83152.91,4157.64,
INV-2025-002868,S,5.00,89961.19,4498.06,
INV-2025-002869,S,5.00,590.04,29.50,
INV-2025-002870,S,5.00,8878.32,443.92,
INV-2025-002870,Z,0.00,14413.53,0.00,
INV-2025-002871,E,0.00,1807.68,0.00,
INV-2025-002871,S,5.00,21924.66,1096.24,
INV-2025-002872,S,5.00,51683.19,2584.16,
INV-2025-002873,S,5.00,39448.36,1972.42,
INV-2025-002874,S,5.00,21330.82,1066.54,
INV-2025-002875,S,5.00,3562.02,178.11,
INV-2025-002876,S,5.00,2009.70,100.48,
INV-2025-002876,Z,0.00,39018.95,0.00,
INV-2025-002877,E,0.00,155.75,0.00,
INV-2025-002878,E,0.00,14196.65,0.00,
INV-2025-002878,S,5.00,234266.10,11713.30,
INV-2025-002879,S,5.00,396.23,19.81,
INV-2025-002880,S,5.00,494.86,24.74,
INV-2025-002881,S,5.00,6819.15,340.96,
INV-2025-002882,E,0.00,1798.88,0.00,
INV-2025-002882,S,5.00,20494.35,1024.72,
INV-2025-002883,S,5.00,3949.22,197.46,
INV-2025-002884,S,5.00,1987.54,99.38,
INV-2025-002885,S,5.00,32514.30,1625.72,
INV-2025-002886,S,5.00,10274.76,513.75,
INV-2025-002887,S,5.00,79193.96,3959.70,
INV-2025-002888,S,5.00,14469.47,723.48,
INV-2025-002889,S,5.00,5584.44,279.21,
INV-2025-002890,S,5.00,15231.38,761.57,
INV-2025-002891,E,0.00,1724.27,0.00,
INV-2025-002891,S,5.00,110821.30,5541.07,
INV-2025-002892,S,5.00,429.34,21.47,
INV-2025-002893,S,5.00,22544.85,1127.25,
INV-2025-002894,S,5.00,18636.73,931.84,
INV-2025-002895,S,5.00,13209.87,660.50,
INV-2025-002896,S,5.00,107551.76,5377.59,
INV-2025-002897,S,5.00,159985.05,7999.25,
INV-2025-002898,S,5.00,108706.90,5435.35,
INV-2025-002899,S,5.00,30918.15,1545.91,
INV-2025-002900,S,5.00,1593.60,79.68,
INV-2025-002901,S,5.00,7672.50,383.63,
INV-2025-002902,E,0.00,10568.53,0.00,
INV-2025-002902,S,5.00,158.61,7.93,
INV-2025-002903,S,5.00,161.46,8.07,
INV-2025-002904,S,5.00,5442.94,272.14,
INV-2025-002905,S,5.00,89606.93,4480.35,
INV-2025-002906,E,0.00,197.64,0.00,
INV-2025-002906,S,5.00,530.12,26.51,
INV-2025-002907,S,5.00,116895.31,5844.77,
INV-2025-002908,S,5.00,858.94,42.95,
INV-2025-002909,S,5.00,139164.30,6958.21,
INV-2025-002910,E,0.00,2377.10,0.00,
INV-2025-002910,S,5.00,2878.35,143.91,
INV-2025-002911,S,5.00,31012.02,1551.11,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-002912,E,0.00,376.60,0.00,
INV-2025-002912,S,5.00,115021.55,5751.08,
INV-2025-002913,S,5.00,86.37,4.32,
INV-2025-002914,S,5.00,467.26,23.36,
INV-2025-002915,S,5.00,40026.98,2001.35,
INV-2025-002916,S,5.00,2247.21,112.36,
INV-2025-002917,S,5.00,56823.03,2841.15,
INV-2025-002917,Z,0.00,13802.76,0.00,
INV-2025-002918,S,5.00,7931.36,396.57,
INV-2025-002919,E,0.00,8040.40,0.00,
INV-2025-002919,S,5.00,82108.37,4105.42,
INV-2025-002920,S,5.00,56.65,2.83,
INV-2025-002921,S,5.00,71045.99,3552.29,
INV-2025-002922,S,5.00,2251.52,112.58,
INV-2025-002923,S,5.00,171.39,8.57,
INV-2025-002924,E,0.00,201.77,0.00,
INV-2025-002924,S,5.00,17456.43,872.82,
INV-2025-002925,S,5.00,49972.21,2498.61,
INV-2025-002926,S,5.00,2057.25,102.86,
INV-2025-002927,E,0.00,29503.68,0.00,
INV-2025-002927,S,5.00,6964.81,348.25,
INV-2025-002928,S,5.00,10813.51,540.68,
INV-2025-002929,S,5.00,2109.84,105.49,
INV-2025-002930,S,5.00,282.42,14.12,
INV-2025-002931,S,5.00,11232.00,561.60,
INV-2025-002932,S,5.00,10950.09,547.51,
INV-2025-002933,S,5.00,923.50,46.17,
INV-2025-002934,S,5.00,1258.68,62.94,
INV-2025-002935,S,5.00,193.31,9.67,
INV-2025-002936,S,5.00,1271.22,63.56,
INV-2025-002937,S,5.00,265.92,13.30,
INV-2025-002938,S,5.00,3391.07,169.55,
INV-2025-002939,S,5.00,1052.01,52.60,
INV-2025-002940,S,5.00,6065.93,303.29,
INV-2025-002941,S,5.00,36080.26,1804.01,
INV-2025-002942,S,5.00,10204.17,510.21,
INV-2025-002943,E,0.00,422.71,0.00,
INV-2025-002943,S,5.00,14.97,0.75,
INV-2025-002944,E,0.00,2833.32,0.00,
INV-2025-002944,S,5.00,47120.70,2356.04,
INV-2025-002945,S,5.00,18481.50,924.08,
INV-2025-002946,S,5.00,12629.30,631.47,
INV-2025-002947,S,5.00,14159.92,707.99,
INV-2025-002948,S,5.00,24123.07,1206.15,
INV-2025-002949,E,0.00,1868.82,0.00,
INV-2025-002949,S,5.00,2312.10,115.61,
INV-2025-002950,S,5.00,115.12,5.76,
INV-2025-002951,S,5.00,113319.94,5666.01,
INV-2025-002951,Z,0.00,5130.18,0.00,
INV-2025-002952,S,5.00,36846.72,1842.34,
INV-2025-002953,S,5.00,1869.97,93.51,
INV-2025-002954,E,0.00,795.14,0.00,
INV-2025-002954,S,5.00,934.60,46.73,
INV-2025-002955,S,5.00,15790.46,789.52,
INV-2025-002956,S,5.00,23935.99,1196.80,
INV-2025-002957,S,5.00,7520.72,376.04,
INV-2025-002958,E,0.00,397.81,0.00,
INV-2025-002958,S,5.00,730.51,36.53,
INV-2025-002959,E,0.00,15758.82,0.00,
INV-2025-002959,S,5.00,9016.22,450.81,
INV-2025-002960,S,5.00,22253.90,1112.70,
INV-2025-002961,S,5.00,7246.10,362.31,
INV-2025-002962,S,5.00,355.05,17.75,
INV-2025-002963,S,5.00,3649.41,182.47,
INV-2025-002964,S,5.00,494.06,24.70,
INV-2025-002965,E,0.00,954.67,0.00,
INV-2025-002965,S,5.00,76124.64,3806.23,
INV-2025-002966,E,0.00,1211.39,0.00,
INV-2025-002966,S,5.00,80592.17,4029.61,
INV-2025-002967,S,5.00,35962.60,1798.13,
INV-2025-002968,S,5.00,2059.84,102.99,
INV-2025-002969,S,5.00,7040.05,352.00,
INV-2025-002970,S,5.00,7196.20,359.81,
INV-2025-002971,S,5.00,8521.23,426.07,
INV-2025-002972,E,0.00,3464.60,0.00,
INV-2025-002972,S,5.00,2003.48,100.17,
INV-2025-002973,S,5.00,33721.75,1686.08,
INV-2025-002974,S,5.00,7447.22,372.36,
INV-2025-002975,S,5.00,25325.47,1266.28,
INV-2025-002976,S,5.00,639.94,32.00,
INV-2025-002977,S,5.00,48.89,2.44,
INV-2025-002978,S,5.00,487.74,24.39,
INV-2025-002979,S,5.00,488.99,24.45,
INV-2025-002980,S,5.00,11543.20,577.16,
INV-2025-002981,S,5.00,2001.87,100.09,
INV-2025-002981,Z,0.00,14691.27,0.00,
INV-2025-002982,E,0.00,403.06,0.00,
INV-2025-002982,S,5.00,3135.60,156.79,
INV-2025-002983,S,5.00,28833.66,1441.68,
INV-2025-002984,S,5.00,97728.92,4886.45,
INV-2025-002985,S,5.00,2666.83,133.34,
INV-2025-002986,S,5.00,1171.47,58.58,
INV-2025-002987,S,5.00,26290.82,1314.54,
INV-2025-002988,S,5.00,126261.15,6313.05,
INV-2025-002989,S,5.00,2205.85,110.30,
INV-2025-002990,S,5.00,51507.83,2575.39,
INV-2025-002991,S,5.00,1291.85,64.60,
INV-2025-002992,S,5.00,785.82,39.29,
INV-2025-002993,S,5.00,4207.68,210.38,
INV-2025-002994,S,5.00,114696.44,5734.83,
INV-2025-002995,S,5.00,2582.30,129.12,
INV-2025-002996,S,5.00,40447.52,2022.38,
INV-2025-002997,S,5.00,45.00,2.25,
INV-2025-002998,S,5.00,1108.39,55.42,
INV-2025-002998,Z,0.00,480.40,0.00,
INV-2025-002999,E,0.00,77429.32,0.00,
INV-2025-002999,S,5.00,161409.53,8070.48,
INV-2025-003000,S,5.00,16531.44,826.57,
INV-2025-003001,E,0.00,1954.44,0.00,
INV-2025-003001,S,5.00,143.76,7.19,
INV-2025-003002,E,0.00,10968.30,0.00,
INV-2025-003002,S,5.00,86415.81,4320.79,
INV-2025-003003,S,5.00,1363.17,68.16,
INV-2025-003004,E,0.00,234.75,0.00,
INV-2025-003004,S,5.00,1951.95,97.60,
INV-2025-003005,S,5.00,6494.72,324.73,
INV-2025-003006,S,5.00,80.86,4.04,
INV-2025-003007,S,5.00,341302.24,17065.11,
INV-2025-003008,S,5.00,8911.43,445.58,
INV-2025-003009,S,5.00,5808.77,290.44,
INV-2025-003010,S,5.00,25290.28,1264.51,
